	mass_A
t	frame	x	y	r	θ	pixelx	pixely
2.492000E0	4.984000E3	2.368185E1	1.466370E1	2.785416E1	3.176562E1	1.095927E2	5.035540E1
2.494000E0	4.988000E3	2.352681E1	1.486560E1	2.782979E1	3.228707E1	1.094376E2	5.015350E1
2.496000E0	4.992000E3	2.344782E1	1.499454E1	2.783230E1	3.259833E1	1.093587E2	5.002457E1
2.498000E0	4.996000E3	2.335517E1	1.511678E1	2.782052E1	3.291322E1	1.092660E2	4.990233E1
2.500000E0	5.000000E3	2.331437E1	1.520281E1	2.783317E1	3.310753E1	1.092252E2	4.981630E1
2.502000E0	5.004000E3	2.316965E1	1.532793E1	2.778090E1	3.348671E1	1.090805E2	4.969118E1
2.504000E0	5.008000E3	2.312661E1	1.574263E1	2.797625E1	3.424370E1	1.090374E2	4.927648E1
2.506000E0	5.012000E3	2.308168E1	1.600621E1	2.808848E1	3.473974E1	1.089925E2	4.901290E1
2.508000E0	5.016000E3	2.270371E1	1.610792E1	2.783745E1	3.535509E1	1.086145E2	4.891119E1
2.510000E0	5.020000E3	2.252872E1	1.621843E1	2.775934E1	3.575013E1	1.084395E2	4.880067E1
2.512000E0	5.024000E3	2.237762E1	1.634552E1	2.771162E1	3.614591E1	1.082885E2	4.867359E1
2.514000E0	5.028000E3	2.232001E1	1.676395E1	2.791439E1	3.690921E1	1.082308E2	4.825516E1
2.516000E0	5.032000E3	2.223566E1	1.696491E1	2.796842E1	3.734217E1	1.081465E2	4.805420E1
2.518000E0	5.036000E3	2.218514E1	1.708657E1	2.800234E1	3.760277E1	1.080960E2	4.793254E1
2.520000E0	5.040000E3	2.201123E1	1.729806E1	2.799495E1	3.816291E1	1.079221E2	4.772104E1
2.522000E0	5.044000E3	2.167710E1	1.767066E1	2.796693E1	3.918610E1	1.075879E2	4.734845E1
2.524000E0	5.048000E3	2.152319E1	1.788045E1	2.798139E1	3.971820E1	1.074340E2	4.713866E1
2.526000E0	5.052000E3	2.140837E1	1.801023E1	2.797654E1	4.007292E1	1.073192E2	4.700887E1
2.528000E0	5.056000E3	2.129792E1	1.811948E1	2.796278E1	4.038990E1	1.072088E2	4.689963E1
2.530000E0	5.060000E3	2.121434E1	1.823943E1	2.797722E1	4.068791E1	1.071252E2	4.677968E1
2.532000E0	5.064000E3	2.107500E1	1.838936E1	2.797006E1	4.110690E1	1.069858E2	4.662975E1
2.534000E0	5.068000E3	2.071856E1	1.877651E1	2.796098E1	4.218492E1	1.066294E2	4.624260E1
2.536000E0	5.072000E3	2.054868E1	1.896263E1	2.796122E1	4.270128E1	1.064595E2	4.605648E1
2.538000E0	5.076000E3	2.041346E1	1.911026E1	2.796268E1	4.311149E1	1.063243E2	4.590885E1
2.540000E0	5.080000E3	2.031400E1	1.921744E1	2.796370E1	4.341109E1	1.062248E2	4.580167E1
2.542000E0	5.084000E3	2.018432E1	1.933492E1	2.795078E1	4.376872E1	1.060951E2	4.568419E1
2.544000E0	5.088000E3	2.010483E1	1.976018E1	2.818988E1	4.450466E1	1.060157E2	4.525893E1
2.546000E0	5.092000E3	1.971352E1	1.995192E1	2.804821E1	4.534435E1	1.056244E2	4.506719E1
2.548000E0	5.096000E3	1.951829E1	2.009976E1	2.801721E1	4.584087E1	1.054291E2	4.491934E1
2.550000E0	5.100000E3	1.935416E1	2.020007E1	2.797546E1	4.622515E1	1.052650E2	4.481903E1
2.552000E0	5.104000E3	1.926792E1	2.030351E1	2.799081E1	4.649910E1	1.051787E2	4.471559E1
2.554000E0	5.108000E3	1.914949E1	2.074402E1	2.823150E1	4.728888E1	1.050603E2	4.427508E1
2.556000E0	5.112000E3	1.902535E1	2.093638E1	2.828950E1	4.773788E1	1.049362E2	4.408273E1
2.558000E0	5.116000E3	1.865218E1	2.104343E1	2.811992E1	4.844730E1	1.045630E2	4.397568E1
2.560000E0	5.120000E3	1.845290E1	2.115820E1	2.807453E1	4.890704E1	1.043637E2	4.386090E1
2.562000E0	5.124000E3	1.832344E1	2.127860E1	2.808073E1	4.926757E1	1.042343E2	4.374051E1
2.564000E0	5.128000E3	1.818551E1	2.171638E1	2.832515E1	5.005686E1	1.040963E2	4.330273E1
2.566000E0	5.132000E3	1.804601E1	2.188995E1	2.836950E1	5.049793E1	1.039568E2	4.312916E1
2.568000E0	5.136000E3	1.766341E1	2.202515E1	2.823302E1	5.127159E1	1.035742E2	4.299396E1
2.570000E0	5.140000E3	1.744448E1	2.212604E1	2.817573E1	5.174725E1	1.033553E2	4.289307E1
2.572000E0	5.144000E3	1.729078E1	2.223224E1	2.816458E1	5.212656E1	1.032016E2	4.278687E1
2.574000E0	5.148000E3	1.714826E1	2.233138E1	2.815588E1	5.247936E1	1.030591E2	4.268773E1
2.576000E0	5.152000E3	1.702952E1	2.271809E1	2.839219E1	5.314471E1	1.029403E2	4.230102E1
2.578000E0	5.156000E3	1.661481E1	2.291523E1	2.830477E1	5.405581E1	1.025256E2	4.210387E1
2.580000E0	5.160000E3	1.639634E1	2.306239E1	2.829688E1	5.458885E1	1.023072E2	4.195672E1
2.582000E0	5.164000E3	1.622703E1	2.315477E1	2.827472E1	5.497694E1	1.021379E2	4.186434E1
2.584000E0	5.168000E3	1.607838E1	2.323166E1	2.825286E1	5.531332E1	1.019892E2	4.178745E1
2.586000E0	5.172000E3	1.571320E1	2.333105E1	2.812903E1	5.604017E1	1.016240E2	4.168806E1
2.588000E0	5.176000E3	1.546243E1	2.373574E1	2.832793E1	5.691813E1	1.013733E2	4.128337E1
2.590000E0	5.180000E3	1.528852E1	2.391120E1	2.838106E1	5.740567E1	1.011993E2	4.110791E1
2.592000E0	5.184000E3	1.512461E1	2.404677E1	2.840776E1	5.783149E1	1.010354E2	4.097234E1
2.594000E0	5.188000E3	1.497210E1	2.411729E1	2.838675E1	5.816785E1	1.008829E2	4.090182E1
2.596000E0	5.192000E3	1.453984E1	2.424367E1	2.826946E1	5.904731E1	1.004507E2	4.077544E1
2.598000E0	5.196000E3	1.439381E1	2.432310E1	2.826296E1	5.938399E1	1.003046E2	4.069601E1
2.600000E0	5.200000E3	1.418513E1	2.472180E1	2.850237E1	6.015321E1	1.000960E2	4.029731E1
2.602000E0	5.204000E3	1.398033E1	2.485991E1	2.852131E1	6.064815E1	9.989116E1	4.015919E1
2.604000E0	5.208000E3	1.357445E1	2.499998E1	2.844758E1	6.149899E1	9.948528E1	4.001913E1
2.606000E0	5.212000E3	1.333794E1	2.510226E1	2.842576E1	6.201632E1	9.924876E1	3.991685E1
2.608000E0	5.216000E3	1.315705E1	2.516733E1	2.839899E1	6.240020E1	9.906788E1	3.985178E1
2.610000E0	5.220000E3	1.299584E1	2.526327E1	2.840994E1	6.277796E1	9.890667E1	3.975584E1
2.612000E0	5.224000E3	1.259420E1	2.564673E1	2.857217E1	6.384598E1	9.850503E1	3.937237E1
2.614000E0	5.228000E3	1.231918E1	2.583360E1	2.862057E1	6.450509E1	9.823000E1	3.918551E1
2.616000E0	5.232000E3	1.211249E1	2.590252E1	2.859463E1	6.493836E1	9.802332E1	3.911659E1
2.618000E0	5.236000E3	1.165025E1	2.600882E1	2.849890E1	6.587074E1	9.756108E1	3.901029E1
2.620000E0	5.240000E3	1.139585E1	2.609904E1	2.847851E1	6.641205E1	9.730668E1	3.892007E1
2.622000E0	5.244000E3	1.119546E1	2.619873E1	2.849055E1	6.686160E1	9.710629E1	3.882038E1
2.624000E0	5.248000E3	1.101188E1	2.617716E1	2.839903E1	6.718509E1	9.692271E1	3.884195E1
2.626000E0	5.252000E3	1.070604E1	2.629811E1	2.839384E1	6.784860E1	9.661687E1	3.872100E1
2.628000E0	5.256000E3	1.037651E1	2.667822E1	2.862515E1	6.874643E1	9.628733E1	3.834089E1
2.630000E0	5.260000E3	1.017967E1	2.686382E1	2.872787E1	6.924650E1	9.609049E1	3.815529E1
2.632000E0	5.264000E3	1.000819E1	2.687852E1	2.868133E1	6.957724E1	9.591902E1	3.814059E1
2.634000E0	5.268000E3	9.536958E0	2.700266E1	2.863734E1	7.054750E1	9.544779E1	3.801645E1
2.636000E0	5.272000E3	9.297028E0	2.710550E1	2.865559E1	7.106833E1	9.520786E1	3.791361E1
2.638000E0	5.276000E3	9.057212E0	2.708412E1	2.855841E1	7.150953E1	9.496804E1	3.793498E1
2.640000E0	5.280000E3	8.603313E0	2.719681E1	2.852514E1	7.244600E1	9.451414E1	3.782230E1
2.642000E0	5.284000E3	8.322601E0	2.724437E1	2.848722E1	7.301315E1	9.423343E1	3.777474E1
2.644000E0	5.288000E3	8.242127E0	2.734631E1	2.856139E1	7.322729E1	9.415296E1	3.767280E1
2.646000E0	5.292000E3	7.977909E0	2.759846E1	2.872842E1	7.387696E1	9.388874E1	3.742065E1
2.648000E0	5.296000E3	7.525981E0	2.783016E1	2.882981E1	7.486771E1	9.343681E1	3.718895E1
2.650000E0	5.300000E3	7.233027E0	2.792305E1	2.884464E1	7.547762E1	9.314386E1	3.709606E1
2.652000E0	5.304000E3	6.976167E0	2.789296E1	2.875212E1	7.595810E1	9.288700E1	3.712615E1
2.654000E0	5.308000E3	6.539364E0	2.800713E1	2.876043E1	7.685750E1	9.245019E1	3.701198E1
2.656000E0	5.312000E3	6.282734E0	2.806677E1	2.876137E1	7.738237E1	9.219356E1	3.695233E1
2.658000E0	5.316000E3	6.045138E0	2.800906E1	2.865399E1	7.782079E1	9.195597E1	3.701005E1
2.660000E0	5.320000E3	5.553860E0	2.811266E1	2.865601E1	7.882471E1	9.146469E1	3.690645E1
2.662000E0	5.324000E3	5.285834E0	2.819671E1	2.868788E1	7.938240E1	9.119666E1	3.682240E1
2.664000E0	5.328000E3	5.056324E0	2.810918E1	2.856033E1	7.980260E1	9.096715E1	3.690993E1
2.666000E0	5.332000E3	4.591839E0	2.820903E1	2.858031E1	8.075454E1	9.050267E1	3.681008E1
2.668000E0	5.336000E3	4.427545E0	2.829479E1	2.863911E1	8.110652E1	9.033837E1	3.672432E1
2.670000E0	5.340000E3	4.127026E0	2.867498E1	2.897045E1	8.180999E1	9.003785E1	3.634412E1
2.672000E0	5.344000E3	3.907710E0	2.867151E1	2.893658E1	8.223884E1	8.981854E1	3.634760E1
2.674000E0	5.348000E3	3.448610E0	2.882135E1	2.902694E1	8.317673E1	8.935944E1	3.619776E1
2.676000E0	5.352000E3	3.091463E0	2.874251E1	2.890829E1	8.386103E1	8.900229E1	3.627660E1
2.678000E0	5.356000E3	2.648728E0	2.883137E1	2.895278E1	8.475099E1	8.855956E1	3.618774E1
2.680000E0	5.360000E3	2.350531E0	2.889580E1	2.899124E1	8.534951E1	8.826136E1	3.612331E1
2.682000E0	5.364000E3	2.095340E0	2.878753E1	2.886368E1	8.583699E1	8.800617E1	3.623158E1
2.684000E0	5.368000E3	1.552692E0	2.889308E1	2.893477E1	8.692393E1	8.746352E1	3.612603E1
2.686000E0	5.372000E3	1.347471E0	2.892959E1	2.896095E1	8.733323E1	8.725830E1	3.608952E1
2.688000E0	5.376000E3	1.024144E0	2.882178E1	2.883997E1	8.796493E1	8.693497E1	3.619733E1
2.690000E0	5.380000E3	5.651746E-1	2.890702E1	2.891254E1	8.887993E1	8.647600E1	3.611209E1
2.692000E0	5.384000E3	3.338247E-1	2.895232E1	2.895425E1	8.933940E1	8.624465E1	3.606678E1
2.694000E0	5.388000E3	5.268450E-2	2.883611E1	2.883616E1	8.989532E1	8.596351E1	3.618299E1
2.696000E0	5.392000E3	-4.177968E-1	2.891252E1	2.891553E1	9.082789E1	8.549303E1	3.610659E1
2.698000E0	5.396000E3	-7.058345E-1	2.896067E1	2.896927E1	9.139615E1	8.520499E1	3.605844E1
2.700000E0	5.400000E3	-9.876456E-1	2.882664E1	2.884355E1	9.196228E1	8.492318E1	3.619247E1
2.702000E0	5.404000E3	-1.419261E0	2.889130E1	2.892614E1	9.281235E1	8.449157E1	3.612781E1
2.704000E0	5.408000E3	-1.808791E0	2.896768E1	2.902409E1	9.357301E1	8.410204E1	3.605143E1
2.706000E0	5.412000E3	-2.005377E0	2.880210E1	2.887183E1	9.398285E1	8.390545E1	3.621700E1
2.708000E0	5.416000E3	-2.474016E0	2.888149E1	2.898726E1	9.489606E1	8.343681E1	3.613761E1
2.710000E0	5.420000E3	-2.778827E0	2.893423E1	2.906737E1	9.548583E1	8.313200E1	3.608488E1
2.712000E0	5.424000E3	-3.054635E0	2.877527E1	2.893695E1	9.605953E1	8.285619E1	3.624384E1
2.714000E0	5.428000E3	-3.522449E0	2.884582E1	2.906009E1	9.696209E1	8.238838E1	3.617329E1
2.716000E0	5.432000E3	-3.831832E0	2.886813E1	2.912133E1	9.756100E1	8.207900E1	3.615098E1
2.718000E0	5.436000E3	-4.105357E0	2.870881E1	2.900086E1	9.813812E1	8.180547E1	3.631030E1
2.720000E0	5.440000E3	-4.565212E0	2.875600E1	2.911613E1	9.902081E1	8.134562E1	3.626310E1
2.722000E0	5.444000E3	-4.880449E0	2.876359E1	2.917469E1	9.962992E1	8.103038E1	3.625552E1
2.724000E0	5.448000E3	-5.182112E0	2.860671E1	2.907229E1	1.002678E2	8.072872E1	3.641240E1
2.726000E0	5.452000E3	-5.623337E0	2.866821E1	2.921452E1	1.010978E2	8.028749E1	3.635090E1
2.728000E0	5.456000E3	-6.007585E0	2.849301E1	2.911945E1	1.019061E2	7.990324E1	3.652610E1
2.730000E0	5.460000E3	-6.495732E0	2.854570E1	2.927544E1	1.028197E2	7.941510E1	3.647341E1
2.732000E0	5.464000E3	-6.817885E0	2.854109E1	2.934412E1	1.034350E2	7.909294E1	3.647802E1
2.734000E0	5.468000E3	-7.116248E0	2.837237E1	2.925120E1	1.040802E2	7.879458E1	3.664673E1
2.736000E0	5.472000E3	-7.529426E0	2.837045E1	2.935260E1	1.048635E2	7.838140E1	3.664865E1
2.738000E0	5.476000E3	-8.072421E0	2.816767E1	2.930157E1	1.059915E2	7.783841E1	3.685143E1
2.740000E0	5.480000E3	-8.470854E0	2.792195E1	2.917860E1	1.068765E2	7.743997E1	3.709715E1
2.742000E0	5.484000E3	-8.769074E0	2.781813E1	2.916754E1	1.074963E2	7.714175E1	3.720098E1
2.744000E0	5.488000E3	-9.119323E0	2.760512E1	2.907241E1	1.082809E2	7.679150E1	3.741398E1
2.746000E0	5.492000E3	-9.576625E0	2.760247E1	2.921657E1	1.091341E2	7.633420E1	3.741664E1
2.748000E0	5.496000E3	-9.829283E0	2.755764E1	2.925813E1	1.096303E2	7.608155E1	3.746147E1
2.750000E0	5.500000E3	-1.015433E1	2.732641E1	2.915207E1	1.103848E2	7.575650E1	3.769270E1
2.752000E0	5.504000E3	-1.061366E1	2.730207E1	2.929253E1	1.112436E2	7.529717E1	3.771704E1
2.754000E0	5.508000E3	-1.109347E1	2.706804E1	2.925310E1	1.122856E2	7.481735E1	3.795107E1
2.756000E0	5.512000E3	-1.153443E1	2.680572E1	2.918201E1	1.132821E2	7.437640E1	3.821339E1
2.758000E0	5.516000E3	-1.187379E1	2.667383E1	2.919726E1	1.139961E2	7.403704E1	3.834527E1
2.760000E0	5.520000E3	-1.217726E1	2.641830E1	2.908973E1	1.147469E2	7.373356E1	3.860081E1
2.762000E0	5.524000E3	-1.260266E1	2.637398E1	2.923036E1	1.155406E2	7.330816E1	3.864513E1
2.764000E0	5.528000E3	-1.305657E1	2.610486E1	2.918797E1	1.165723E2	7.285426E1	3.891425E1
2.766000E0	5.532000E3	-1.351969E1	2.581519E1	2.914114E1	1.176415E2	7.239114E1	3.920391E1
2.768000E0	5.536000E3	-1.386531E1	2.563935E1	2.914830E1	1.184037E2	7.204552E1	3.937976E1
2.770000E0	5.540000E3	-1.417505E1	2.539137E1	2.908012E1	1.191730E2	7.173578E1	3.962774E1
2.772000E0	5.544000E3	-1.458470E1	2.524760E1	2.915741E1	1.200136E2	7.132613E1	3.977151E1
2.774000E0	5.548000E3	-1.502310E1	2.502584E1	2.918880E1	1.209765E2	7.088773E1	3.999327E1
2.776000E0	5.552000E3	-1.545961E1	2.468091E1	2.912296E1	1.220622E2	7.045121E1	4.033820E1
2.778000E0	5.556000E3	-1.578139E1	2.448455E1	2.912980E1	1.228036E2	7.012944E1	4.053456E1
2.780000E0	5.560000E3	-1.614436E1	2.418558E1	2.907890E1	1.237239E2	6.976647E1	4.083352E1
2.782000E0	5.564000E3	-1.655910E1	2.379941E1	2.899338E1	1.248293E2	6.935172E1	4.121970E1
2.784000E0	5.568000E3	-1.688091E1	2.356780E1	2.898976E1	1.256129E2	6.902992E1	4.145130E1
2.786000E0	5.572000E3	-1.715611E1	2.327083E1	2.891130E1	1.263990E2	6.875471E1	4.174828E1
2.788000E0	5.576000E3	-1.762392E1	2.309255E1	2.904942E1	1.273504E2	6.828691E1	4.192655E1
2.790000E0	5.580000E3	-1.798168E1	2.259887E1	2.887992E1	1.285089E2	6.792915E1	4.242024E1
2.792000E0	5.584000E3	-1.844893E1	2.238451E1	2.900740E1	1.294948E2	6.746190E1	4.263460E1
2.794000E0	5.588000E3	-1.879219E1	2.214170E1	2.904138E1	1.303221E2	6.711864E1	4.287741E1
2.796000E0	5.592000E3	-1.906829E1	2.163372E1	2.883778E1	1.313934E2	6.684254E1	4.338539E1
2.798000E0	5.596000E3	-1.949519E1	2.136107E1	2.891985E1	1.323852E2	6.641564E1	4.365804E1
2.800000E0	5.600000E3	-1.984763E1	2.110310E1	2.897015E1	1.332440E2	6.606320E1	4.391601E1
2.802000E0	5.604000E3	-2.008003E1	2.061452E1	2.877787E1	1.342475E2	6.583080E1	4.440459E1
2.804000E0	5.608000E3	-2.054374E1	2.027591E1	2.886447E1	1.353759E2	6.536708E1	4.474320E1
2.806000E0	5.612000E3	-2.086583E1	1.998656E1	2.889369E1	1.362330E2	6.504500E1	4.503255E1
2.808000E0	5.616000E3	-2.110642E1	1.949041E1	2.872903E1	1.372795E2	6.480441E1	4.552870E1
2.810000E0	5.620000E3	-2.152725E1	1.914884E1	2.881147E1	1.383464E2	6.438358E1	4.587027E1
2.812000E0	5.624000E3	-2.183425E1	1.862277E1	2.869742E1	1.395386E2	6.407658E1	4.639634E1
2.814000E0	5.628000E3	-2.206460E1	1.823466E1	2.862428E1	1.404289E2	6.384623E1	4.678445E1
2.816000E0	5.632000E3	-2.251355E1	1.768585E1	2.862951E1	1.418481E2	6.339728E1	4.733326E1
2.818000E0	5.636000E3	-2.276134E1	1.734562E1	2.861728E1	1.426902E2	6.314949E1	4.767349E1
2.820000E0	5.640000E3	-2.303970E1	1.695059E1	2.860332E1	1.436576E2	6.287113E1	4.806852E1
2.822000E0	5.644000E3	-2.344712E1	1.648201E1	2.866050E1	1.448949E2	6.246371E1	4.853710E1
2.824000E0	5.648000E3	-2.366465E1	1.607142E1	2.860605E1	1.458183E2	6.224618E1	4.894769E1
2.826000E0	5.652000E3	-2.392943E1	1.552483E1	2.852434E1	1.470255E2	6.198140E1	4.949428E1
2.828000E0	5.656000E3	-2.434440E1	1.506849E1	2.863057E1	1.482437E2	6.156643E1	4.995061E1
2.830000E0	5.660000E3	-2.458211E1	1.450147E1	2.854072E1	1.494628E2	6.132872E1	5.051764E1
2.832000E0	5.664000E3	-2.476304E1	1.407726E1	2.848468E1	1.503827E2	6.114779E1	5.094185E1
2.834000E0	5.668000E3	-2.496643E1	1.353639E1	2.839994E1	1.515342E2	6.094440E1	5.148272E1
2.836000E0	5.672000E3	-2.532785E1	1.307371E1	2.850301E1	1.526982E2	6.058298E1	5.194540E1
2.838000E0	5.676000E3	-2.556748E1	1.246673E1	2.844495E1	1.540061E2	6.034335E1	5.255238E1
2.840000E0	5.680000E3	-2.569321E1	1.200525E1	2.835960E1	1.549555E2	6.021762E1	5.301386E1
2.842000E0	5.684000E3	-2.585973E1	1.140944E1	2.826484E1	1.561927E2	6.005109E1	5.360967E1
2.844000E0	5.688000E3	-2.597110E1	1.099274E1	2.820174E1	1.570586E2	5.993973E1	5.402637E1
2.846000E0	5.692000E3	-2.639452E1	1.035708E1	2.835383E1	1.585752E2	5.951631E1	5.466203E1
2.848000E0	5.696000E3	-2.652293E1	9.882356E0	2.830418E1	1.595648E2	5.938790E1	5.513675E1
2.850000E0	5.700000E3	-2.665123E1	9.234031E0	2.820559E1	1.608900E2	5.925960E1	5.578508E1
2.852000E0	5.704000E3	-2.677827E1	8.551712E0	2.811063E1	1.622890E2	5.913256E1	5.646740E1
2.854000E0	5.708000E3	-2.682949E1	8.017846E0	2.800192E1	1.633615E2	5.908134E1	5.700126E1
2.856000E0	5.712000E3	-2.698150E1	7.461667E0	2.799425E1	1.645413E2	5.892933E1	5.755744E1
2.858000E0	5.716000E3	-2.729293E1	6.918855E0	2.815626E1	1.657750E2	5.861789E1	5.810025E1
2.860000E0	5.720000E3	-2.745923E1	6.276654E0	2.816745E1	1.671245E2	5.845160E1	5.874245E1
2.862000E0	5.724000E3	-2.749248E1	5.765747E0	2.809057E1	1.681555E2	5.841835E1	5.925336E1
2.864000E0	5.728000E3	-2.755342E1	5.101286E0	2.802167E1	1.695109E2	5.835741E1	5.991782E1
2.866000E0	5.732000E3	-2.763010E1	4.375847E0	2.797446E1	1.710007E2	5.828073E1	6.064326E1
2.868000E0	5.736000E3	-2.763168E1	3.842902E0	2.789763E1	1.720823E2	5.827914E1	6.117621E1
2.870000E0	5.740000E3	-2.763368E1	3.165282E0	2.781437E1	1.734656E2	5.827715E1	6.185383E1
2.872000E0	5.744000E3	-2.770170E1	2.450673E0	2.780989E1	1.749444E2	5.820913E1	6.256844E1
2.874000E0	5.748000E3	-2.768667E1	1.875047E0	2.775009E1	1.761256E2	5.822416E1	6.314406E1
2.876000E0	5.752000E3	-2.763802E1	1.208826E0	2.766444E1	1.774956E2	5.827281E1	6.381028E1
2.878000E0	5.756000E3	-2.769163E1	4.541624E-1	2.769535E1	1.790604E2	5.821920E1	6.456495E1
2.880000E0	5.760000E3	-2.764911E1	-8.965164E-2	2.764926E1	1.801858E2	5.826172E1	6.510876E1
2.882000E0	5.764000E3	-2.763147E1	-7.388387E-1	2.764135E1	1.815317E2	5.827936E1	6.575795E1
2.884000E0	5.768000E3	-2.757672E1	-1.257878E0	2.760539E1	1.826117E2	5.833411E1	6.627699E1
2.886000E0	5.772000E3	-2.751960E1	-1.956754E0	2.758908E1	1.840671E2	5.839123E1	6.697586E1
2.888000E0	5.776000E3	-2.750734E1	-2.734630E0	2.764293E1	1.856774E2	5.840349E1	6.775374E1
2.890000E0	5.780000E3	-2.738550E1	-3.234793E0	2.757589E1	1.867366E2	5.852533E1	6.825390E1
2.892000E0	5.784000E3	-2.732851E1	-3.946448E0	2.761199E1	1.882171E2	5.858232E1	6.896556E1
2.894000E0	5.788000E3	-2.730324E1	-4.687666E0	2.770273E1	1.897421E2	5.860759E1	6.970677E1
2.896000E0	5.792000E3	-2.715888E1	-5.222999E0	2.765654E1	1.908858E2	5.875195E1	7.024211E1
2.898000E0	5.796000E3	-2.702557E1	-5.936384E0	2.766987E1	1.923887E2	5.888526E1	7.095549E1
2.900000E0	5.800000E3	-2.698187E1	-6.694101E0	2.779986E1	1.939335E2	5.892895E1	7.171321E1
2.902000E0	5.804000E3	-2.679791E1	-7.298915E0	2.777412E1	1.952360E2	5.911292E1	7.231802E1
2.904000E0	5.808000E3	-2.638691E1	-7.943827E0	2.755673E1	1.967545E2	5.952392E1	7.296293E1
2.906000E0	5.812000E3	-2.622514E1	-8.689974E0	2.762740E1	1.983332E2	5.968569E1	7.370908E1
2.908000E0	5.816000E3	-2.597443E1	-9.185681E0	2.755082E1	1.994758E2	5.993640E1	7.420479E1
2.910000E0	5.820000E3	-2.576202E1	-9.949457E0	2.761654E1	2.011169E2	6.014881E1	7.496857E1
2.912000E0	5.824000E3	-2.537334E1	-1.065678E1	2.752042E1	2.027824E2	6.053749E1	7.567589E1
2.914000E0	5.828000E3	-2.506970E1	-1.115928E1	2.744120E1	2.039953E2	6.084113E1	7.617839E1
2.916000E0	5.832000E3	-2.479851E1	-1.188834E1	2.750089E1	2.056129E2	6.111232E1	7.690745E1
2.918000E0	5.836000E3	-2.437347E1	-1.258231E1	2.742956E1	2.073041E2	6.153736E1	7.760142E1
2.920000E0	5.840000E3	-2.402495E1	-1.310285E1	2.736573E1	2.086074E2	6.188588E1	7.812196E1
2.922000E0	5.844000E3	-2.375907E1	-1.379597E1	2.747403E1	2.101421E2	6.215176E1	7.881508E1
2.924000E0	5.848000E3	-2.328449E1	-1.450695E1	2.743390E1	2.119242E2	6.262634E1	7.952605E1
2.926000E0	5.852000E3	-2.291583E1	-1.500074E1	2.738900E1	2.132088E2	6.299500E1	8.001985E1
2.928000E0	5.856000E3	-2.260265E1	-1.565974E1	2.749741E1	2.147153E2	6.330817E1	8.067885E1
2.930000E0	5.860000E3	-2.211185E1	-1.609953E1	2.735194E1	2.160582E2	6.379898E1	8.111864E1
2.932000E0	5.864000E3	-2.168274E1	-1.673979E1	2.739273E1	2.176693E2	6.422809E1	8.175890E1
2.934000E0	5.868000E3	-2.112369E1	-1.713956E1	2.720248E1	2.190555E2	6.478713E1	8.215867E1
2.936000E0	5.872000E3	-2.070300E1	-1.779640E1	2.730066E1	2.206825E2	6.520782E1	8.281551E1
2.938000E0	5.876000E3	-2.012273E1	-1.845894E1	2.730672E1	2.225307E2	6.578810E1	8.347805E1
2.940000E0	5.880000E3	-1.966104E1	-1.896010E1	2.731377E1	2.239602E2	6.624979E1	8.397921E1
2.942000E0	5.884000E3	-1.902383E1	-1.954244E1	2.727294E1	2.257704E2	6.688700E1	8.456155E1
2.944000E0	5.888000E3	-1.860385E1	-1.993954E1	2.727065E1	2.269847E2	6.730698E1	8.495864E1
2.946000E0	5.892000E3	-1.793891E1	-2.052157E1	2.725691E1	2.288417E2	6.797192E1	8.554067E1
2.948000E0	5.896000E3	-1.747251E1	-2.091460E1	2.725269E1	2.301239E2	6.843832E1	8.593371E1
2.950000E0	5.900000E3	-1.677221E1	-2.145782E1	2.723500E1	2.319875E2	6.913862E1	8.647693E1
2.952000E0	5.904000E3	-1.611634E1	-2.185058E1	2.715114E1	2.335886E2	6.979449E1	8.686969E1
2.954000E0	5.908000E3	-1.550834E1	-2.237250E1	2.722200E1	2.352708E2	7.040249E1	8.739161E1
2.956000E0	5.912000E3	-1.479208E1	-2.270141E1	2.709538E1	2.369120E2	7.111875E1	8.772051E1
2.958000E0	5.916000E3	-1.412077E1	-2.301486E1	2.700148E1	2.384688E2	7.179006E1	8.803397E1
2.960000E0	5.920000E3	-1.351721E1	-2.346860E1	2.708302E1	2.400593E2	7.239362E1	8.848771E1
2.962000E0	5.924000E3	-1.274430E1	-2.373810E1	2.694281E1	2.417699E2	7.316653E1	8.875721E1
2.964000E0	5.928000E3	-1.206337E1	-2.404338E1	2.689999E1	2.433555E2	7.384746E1	8.906249E1
2.966000E0	5.932000E3	-1.141434E1	-2.445349E1	2.698630E1	2.449779E2	7.449649E1	8.947260E1
2.968000E0	5.936000E3	-1.063960E1	-2.469647E1	2.689083E1	2.466929E2	7.527122E1	8.971558E1
2.970000E0	5.940000E3	-9.924003E0	-2.501092E1	2.690784E1	2.483575E2	7.598682E1	9.003003E1
2.972000E0	5.944000E3	-9.303153E0	-2.535653E1	2.700930E1	2.498522E2	7.660768E1	9.037563E1
2.974000E0	5.948000E3	-8.502276E0	-2.555119E1	2.692864E1	2.515949E2	7.740855E1	9.057030E1
2.976000E0	5.952000E3	-7.635713E0	-2.566775E1	2.677943E1	2.534332E2	7.827512E1	9.068686E1
2.978000E0	5.956000E3	-6.910393E0	-2.594491E1	2.684943E1	2.550856E2	7.900044E1	9.096402E1
2.980000E0	5.960000E3	-6.239234E0	-2.625998E1	2.699101E1	2.566346E2	7.967159E1	9.127909E1
