	mass_A
t	frame	ω	x	y	r	θ	pixelx	pixely
2.441200E1	4.882400E4	1.103473E3	1.219228E1	-2.577056E1	2.850919E1	1.374553E5	7.386832E1	3.871429E1
2.441600E1	4.883200E4	1.104625E3	1.406224E1	-2.466296E1	2.839028E1	1.374597E5	7.199837E1	3.982189E1
2.442000E1	4.884000E4	1.119608E3	1.595527E1	-2.351607E1	2.841789E1	1.374642E5	7.010534E1	4.096878E1
2.442400E1	4.884800E4	1.108501E3	1.773866E1	-2.218298E1	2.840325E1	1.374686E5	6.832195E1	4.230186E1
2.442800E1	4.885600E4	1.105966E3	1.944382E1	-2.083325E1	2.849713E1	1.374730E5	6.661679E1	4.365160E1
2.443200E1	4.886400E4	1.109711E3	2.085992E1	-1.911770E1	2.829528E1	1.374775E5	6.520068E1	4.536715E1
2.443600E1	4.887200E4	1.084156E3	2.233623E1	-1.751261E1	2.838307E1	1.374819E5	6.372438E1	4.697223E1
2.444000E1	4.888000E4	1.090244E3	2.345876E1	-1.572289E1	2.824044E1	1.374862E5	6.260185E1	4.876196E1
2.444400E1	4.888800E4	1.157667E3	2.457036E1	-1.383119E1	2.819582E1	1.374906E5	6.149024E1	5.065366E1
2.444800E1	4.889600E4	1.160166E3	2.569500E1	-1.174785E1	2.825323E1	1.374954E5	6.036561E1	5.273700E1
2.445200E1	4.890400E4	1.148081E3	2.655096E1	-9.713526E0	2.827200E1	1.374999E5	5.950965E1	5.477132E1
2.445600E1	4.891200E4	1.118956E3	2.723948E1	-7.495540E0	2.825194E1	1.375046E5	5.882113E1	5.698931E1
2.446000E1	4.892000E4	1.101288E3	2.770322E1	-5.456814E0	2.823553E1	1.375089E5	5.835739E1	5.902803E1
2.446400E1	4.892800E4	1.119933E3	2.803132E1	-3.230992E0	2.821692E1	1.375134E5	5.802928E1	6.125386E1
2.446800E1	4.893600E4	1.081175E3	2.813421E1	-1.072774E0	2.815466E1	1.375178E5	5.792639E1	6.341207E1
2.447200E1	4.894400E4	1.151335E3	2.802146E1	1.014913E0	2.803984E1	1.375221E5	5.803914E1	6.549976E1
2.447600E1	4.895200E4	1.201588E3	2.783319E1	3.430808E0	2.804384E1	1.375270E5	5.822741E1	6.791566E1
2.448000E1	4.896000E4	1.119307E3	2.741668E1	5.671236E0	2.799710E1	1.375317E5	5.864392E1	7.015608E1
2.448400E1	4.896800E4	1.122601E3	2.686299E1	7.693440E0	2.794297E1	1.375360E5	5.919761E1	7.217829E1
2.448800E1	4.897600E4	1.135675E3	2.613663E1	9.859433E0	2.793442E1	1.375407E5	5.992398E1	7.434428E1
2.449200E1	4.898400E4	1.116512E3	2.525276E1	1.181146E1	2.787853E1	1.375451E5	6.080784E1	7.629631E1
2.449600E1	4.899200E4	1.133025E3	2.420849E1	1.375229E1	2.784199E1	1.375496E5	6.185212E1	7.823714E1
2.450000E1	4.900000E4	1.142306E3	2.301298E1	1.559917E1	2.780164E1	1.375541E5	6.304763E1	8.008402E1
2.450400E1	4.900800E4	1.150313E3	2.170498E1	1.741283E1	2.782648E1	1.375587E5	6.435563E1	8.189768E1
2.450800E1	4.901600E4	1.168945E3	2.029823E1	1.915055E1	2.790630E1	1.375633E5	6.576238E1	8.363540E1
2.451200E1	4.902400E4	1.159888E3	1.868695E1	2.081958E1	2.797601E1	1.375681E5	6.737365E1	8.530443E1
2.451600E1	4.903200E4	1.129527E3	1.695686E1	2.218884E1	2.792633E1	1.375726E5	6.910374E1	8.667369E1
2.452000E1	4.904000E4	1.154967E3	1.517668E1	2.348305E1	2.796042E1	1.375771E5	7.088393E1	8.796790E1
2.452400E1	4.904800E4	1.161459E3	1.314917E1	2.457707E1	2.787352E1	1.375819E5	7.291143E1	8.906192E1
2.452800E1	4.905600E4	1.143985E3	1.115657E1	2.555803E1	2.788695E1	1.375864E5	7.490404E1	9.004288E1
2.453200E1	4.906400E4	1.129158E3	9.058931E0	2.631546E1	2.783105E1	1.375910E5	7.700167E1	9.080031E1
2.453600E1	4.907200E4	1.124444E3	7.006337E0	2.699637E1	2.789073E1	1.375955E5	7.905427E1	9.148122E1
2.454000E1	4.908000E4	1.128770E3	4.859655E0	2.756004E1	2.798521E1	1.376000E5	8.120095E1	9.204489E1
2.454400E1	4.908800E4	1.112712E3	2.683604E0	2.777492E1	2.790426E1	1.376045E5	8.337700E1	9.225977E1
2.454800E1	4.909600E4	1.075480E3	5.323723E-1	2.776520E1	2.777031E1	1.376089E5	8.552823E1	9.225005E1
2.455200E1	4.910400E4	1.077852E3	-1.490586E0	2.765636E1	2.769650E1	1.376131E5	8.755119E1	9.214121E1
2.455600E1	4.911200E4	1.164355E3	-3.609356E0	2.732600E1	2.756334E1	1.376175E5	8.966996E1	9.181085E1
2.456000E1	4.912000E4	1.179004E3	-5.933829E0	2.698881E1	2.763343E1	1.376224E5	9.199444E1	9.147366E1
2.456400E1	4.912800E4	1.132977E3	-8.101213E0	2.657019E1	2.777777E1	1.376270E5	9.416182E1	9.105504E1
2.456800E1	4.913600E4	1.135954E3	-1.009982E1	2.568757E1	2.760177E1	1.376315E5	9.616043E1	9.017242E1
2.457200E1	4.914400E4	1.145900E3	-1.206162E1	2.468183E1	2.747135E1	1.376360E5	9.812222E1	8.916668E1
2.457600E1	4.915200E4	1.163088E3	-1.397099E1	2.359459E1	2.742068E1	1.376406E5	1.000316E2	8.807944E1
2.458000E1	4.916000E4	1.158369E3	-1.584345E1	2.233621E1	2.738469E1	1.376453E5	1.019041E2	8.682105E1
2.458400E1	4.916800E4	1.118943E3	-1.757068E1	2.101588E1	2.739336E1	1.376499E5	1.036313E2	8.550073E1
2.458800E1	4.917600E4	1.108547E3	-1.915438E1	1.962803E1	2.742535E1	1.376543E5	1.052150E2	8.411288E1
2.459200E1	4.918400E4	1.122854E3	-2.060188E1	1.805703E1	2.739515E1	1.376588E5	1.066625E2	8.254188E1
2.459600E1	4.919200E4	1.125256E3	-2.198693E1	1.639864E1	2.742882E1	1.376633E5	1.080475E2	8.088349E1
2.460000E1	4.920000E4	1.137356E3	-2.304557E1	1.453038E1	2.724390E1	1.376678E5	1.091062E2	7.901523E1
2.460400E1	4.920800E4	1.146577E3	-2.404723E1	1.258123E1	2.713958E1	1.376724E5	1.101078E2	7.706608E1
2.460800E1	4.921600E4	1.131372E3	-2.496297E1	1.062654E1	2.713067E1	1.376769E5	1.110236E2	7.511139E1
2.461200E1	4.922400E4	1.139798E3	-2.565906E1	8.618809E0	2.706790E1	1.376814E5	1.117197E2	7.310366E1
2.461600E1	4.923200E4	1.120983E3	-2.624086E1	6.513743E0	2.703722E1	1.376861E5	1.123015E2	7.099859E1
2.462000E1	4.924000E4	1.110320E3	-2.665358E1	4.507733E0	2.703208E1	1.376904E5	1.127142E2	6.899258E1
2.462400E1	4.924800E4	1.121758E3	-2.696935E1	2.387092E0	2.707478E1	1.376949E5	1.130300E2	6.687194E1
2.462800E1	4.925600E4	1.083667E3	-2.706189E1	2.952744E-1	2.706350E1	1.376994E5	1.131225E2	6.478012E1
2.463200E1	4.926400E4	1.066823E3	-2.701429E1	-1.704893E0	2.706803E1	1.377036E5	1.130749E2	6.277996E1
2.463600E1	4.927200E4	1.106170E3	-2.682378E1	-3.726617E0	2.708141E1	1.377079E5	1.128844E2	6.075823E1
2.464000E1	4.928000E4	1.091713E3	-2.646419E1	-5.847856E0	2.710260E1	1.377125E5	1.125248E2	5.863699E1
2.464400E1	4.928800E4	1.097197E3	-2.589011E1	-7.739416E0	2.702215E1	1.377166E5	1.119507E2	5.674543E1
2.464800E1	4.929600E4	1.096575E3	-2.520093E1	-9.794093E0	2.703721E1	1.377212E5	1.112615E2	5.469076E1
2.465200E1	4.930400E4	1.090415E3	-2.438003E1	-1.158471E1	2.699243E1	1.377254E5	1.104406E2	5.290014E1
2.465600E1	4.931200E4	1.128854E3	-2.339838E1	-1.348808E1	2.700764E1	1.377300E5	1.094590E2	5.099677E1
2.466000E1	4.932000E4	1.125246E3	-2.229575E1	-1.529287E1	2.703650E1	1.377344E5	1.083564E2	4.919198E1
2.466400E1	4.932800E4	1.094499E3	-2.112732E1	-1.708624E1	2.717174E1	1.377390E5	1.071879E2	4.739861E1
2.466800E1	4.933600E4	1.028010E3	-1.986285E1	-1.865414E1	2.724903E1	1.377432E5	1.059235E2	4.583071E1
2.467200E1	4.934400E4	1.019004E3	-1.866663E1	-2.014931E1	2.746703E1	1.377472E5	1.047272E2	4.433554E1
2.467600E1	4.935200E4	1.030196E3	-1.723191E1	-2.155100E1	2.759319E1	1.377514E5	1.032925E2	4.293385E1
2.468000E1	4.936000E4	9.865123E2	-1.567199E1	-2.274252E1	2.761944E1	1.377554E5	1.017326E2	4.174233E1
2.468400E1	4.936800E4	1.016038E3	-1.412779E1	-2.374358E1	2.762882E1	1.377592E5	1.001884E2	4.074127E1
2.468800E1	4.937600E4	1.048804E3	-1.229549E1	-2.472289E1	2.761160E1	1.377636E5	9.835609E1	3.976196E1
2.469200E1	4.938400E4	9.664274E2	-1.052879E1	-2.559185E1	2.767306E1	1.377676E5	9.658940E1	3.889300E1
2.469600E1	4.939200E4	9.762943E2	-8.931960E0	-2.637134E1	2.784291E1	1.377713E5	9.499257E1	3.811351E1
2.470000E1	4.940000E4	1.011437E3	-7.011239E0	-2.700834E1	2.790354E1	1.377754E5	9.307185E1	3.747651E1
2.470400E1	4.940800E4	1.018149E3	-5.141048E0	-2.741877E1	2.789658E1	1.377794E5	9.120165E1	3.706608E1
2.470800E1	4.941600E4	1.034374E3	-3.121238E0	-2.779445E1	2.796916E1	1.377836E5	8.918184E1	3.669040E1
2.471200E1	4.942400E4	1.004336E3	-1.146307E0	-2.799564E1	2.801910E1	1.377877E5	8.720691E1	3.648921E1
2.471600E1	4.943200E4	9.904639E2	7.940199E-1	-2.794784E1	2.795911E1	1.377916E5	8.526659E1	3.653701E1
2.472000E1	4.944000E4	9.839435E2	2.719975E0	-2.784558E1	2.797811E1	1.377956E5	8.334063E1	3.663927E1
2.472400E1	4.944800E4	9.739950E2	4.626758E0	-2.765159E1	2.803600E1	1.377995E5	8.143385E1	3.683325E1
2.472800E1	4.945600E4	9.353653E2	6.501978E0	-2.735395E1	2.811609E1	1.378034E5	7.955863E1	3.713090E1
2.473200E1	4.946400E4	9.075150E2	8.288951E0	-2.714268E1	2.838013E1	1.378070E5	7.777166E1	3.734217E1
2.473600E1	4.947200E4	9.465765E2	1.002489E1	-2.662694E1	2.845158E1	1.378106E5	7.603571E1	3.785791E1
2.474000E1	4.948000E4	9.432308E2	1.180545E1	-2.583958E1	2.840867E1	1.378146E5	7.425516E1	3.864527E1
2.474400E1	4.948800E4	8.998487E2	1.341025E1	-2.503422E1	2.839977E1	1.378182E5	7.265036E1	3.945063E1
2.474800E1	4.949600E4	9.267926E2	1.499479E1	-2.422824E1	2.849301E1	1.378218E5	7.106581E1	4.025660E1
2.475200E1	4.950400E4	9.696078E2	1.660409E1	-2.319983E1	2.852942E1	1.378256E5	6.945651E1	4.128502E1
2.475600E1	4.951200E4	9.459521E2	1.819905E1	-2.206927E1	2.860521E1	1.378295E5	6.786156E1	4.241558E1
2.476000E1	4.952000E4	9.661894E2	1.955671E1	-2.085576E1	2.859070E1	1.378332E5	6.650389E1	4.362909E1
2.476400E1	4.952800E4	9.942505E2	2.096974E1	-1.939127E1	2.856136E1	1.378372E5	6.509087E1	4.509358E1
2.476800E1	4.953600E4	9.733891E2	2.217766E1	-1.788689E1	2.849192E1	1.378411E5	6.388294E1	4.659796E1
2.477200E1	4.954400E4	9.535265E2	2.323000E1	-1.624967E1	2.834934E1	1.378450E5	6.283060E1	4.823518E1
2.477600E1	4.955200E4	9.586312E2	2.416924E1	-1.467140E1	2.827370E1	1.378487E5	6.189136E1	4.981345E1
2.478000E1	4.956000E4	9.888354E2	2.505713E1	-1.293528E1	2.819896E1	1.378527E5	6.100347E1	5.154957E1
2.478400E1	4.956800E4	9.607119E2	2.593593E1	-1.119566E1	2.824917E1	1.378567E5	6.012467E1	5.328918E1
2.478800E1	4.957600E4	9.686130E2	2.663675E1	-9.494620E0	2.827834E1	1.378604E5	5.942385E1	5.499023E1
2.479200E1	4.958400E4	9.851349E2	2.719096E1	-7.591504E0	2.823082E1	1.378644E5	5.886965E1	5.689334E1
2.479600E1	4.959200E4	9.948511E2	2.757975E1	-5.730287E0	2.816876E1	1.378683E5	5.848085E1	5.875456E1
2.480000E1	4.960000E4	1.012402E3	2.790873E1	-3.743906E0	2.815873E1	1.378724E5	5.815188E1	6.074094E1
2.480400E1	4.960800E4	9.949013E2	2.807090E1	-1.784872E0	2.812759E1	1.378764E5	5.798970E1	6.269998E1
2.480800E1	4.961600E4	1.010291E3	2.808693E1	1.562311E-1	2.808737E1	1.378803E5	5.797367E1	6.464108E1
2.481200E1	4.962400E4	1.004552E3	2.799118E1	2.175480E0	2.807559E1	1.378844E5	5.806942E1	6.666033E1
2.481600E1	4.963200E4	1.031223E3	2.774090E1	4.074217E0	2.803849E1	1.378884E5	5.831970E1	6.855907E1
2.482000E1	4.964000E4	1.025784E3	2.745959E1	6.185206E0	2.814757E1	1.378927E5	5.860102E1	7.067005E1
2.482400E1	4.964800E4	9.892629E2	2.680941E1	7.972560E0	2.796973E1	1.378966E5	5.925120E1	7.245741E1
2.482800E1	4.965600E4	9.809616E2	2.635208E1	9.909291E0	2.815362E1	1.379006E5	5.970852E1	7.439414E1
2.483200E1	4.966400E4	9.513009E2	2.544604E1	1.154770E1	2.794370E1	1.379044E5	6.061456E1	7.603255E1
2.483600E1	4.967200E4	9.809669E2	2.454163E1	1.316926E1	2.785177E1	1.379082E5	6.151897E1	7.765410E1
2.484000E1	4.968000E4	9.847286E2	2.373676E1	1.498073E1	2.806877E1	1.379123E5	6.232384E1	7.946558E1
2.484400E1	4.968800E4	9.660670E2	2.277626E1	1.660644E1	2.818744E1	1.379161E5	6.328434E1	8.109129E1
2.484800E1	4.969600E4	9.721224E2	2.159319E1	1.810943E1	2.818186E1	1.379200E5	6.446742E1	8.259428E1
2.485200E1	4.970400E4	9.883396E2	2.034155E1	1.955680E1	2.821785E1	1.379239E5	6.571905E1	8.404165E1
2.485600E1	4.971200E4	9.892722E2	1.885465E1	2.086105E1	2.811906E1	1.379279E5	6.720595E1	8.534590E1
2.486000E1	4.972000E4	9.996378E2	1.731407E1	2.199229E1	2.798997E1	1.379318E5	6.874653E1	8.647714E1
2.486400E1	4.972800E4	1.006053E3	1.572486E1	2.321606E1	2.804027E1	1.379359E5	7.033575E1	8.770091E1
2.486800E1	4.973600E4	9.842902E2	1.412755E1	2.430849E1	2.811565E1	1.379398E5	7.193306E1	8.879333E1
2.487200E1	4.974400E4	1.016627E3	1.242218E1	2.520464E1	2.809954E1	1.379438E5	7.363843E1	8.968949E1
2.487600E1	4.975200E4	1.003109E3	1.054303E1	2.605410E1	2.810643E1	1.379480E5	7.551757E1	9.053895E1
2.488000E1	4.976000E4	9.450931E2	8.796989E0	2.673789E1	2.814785E1	1.379518E5	7.726362E1	9.122273E1
2.488400E1	4.976800E4	9.808712E2	6.999750E0	2.712376E1	2.801241E1	1.379555E5	7.906086E1	9.160861E1
2.488800E1	4.977600E4	1.001845E3	5.046092E0	2.758980E1	2.804746E1	1.379596E5	8.101451E1	9.207465E1
2.489200E1	4.978400E4	9.983844E2	3.138965E0	2.774116E1	2.791818E1	1.379635E5	8.292164E1	9.222600E1
2.489600E1	4.979200E4	9.865383E2	1.152413E0	2.775514E1	2.777905E1	1.379676E5	8.490819E1	9.223998E1
2.490000E1	4.980000E4	9.933608E2	-6.936822E-1	2.765955E1	2.766825E1	1.379714E5	8.675429E1	9.214440E1
2.490400E1	4.980800E4	1.017816E3	-2.683914E0	2.752457E1	2.765512E1	1.379756E5	8.874452E1	9.200942E1
2.490800E1	4.981600E4	9.908548E2	-4.599342E0	2.725320E1	2.763857E1	1.379796E5	9.065995E1	9.173805E1
2.491200E1	4.982400E4	9.344155E2	-6.484604E0	2.701836E1	2.778564E1	1.379835E5	9.254521E1	9.150321E1
2.491600E1	4.983200E4	9.383321E2	-8.129216E0	2.649930E1	2.771817E1	1.379871E5	9.418982E1	9.098415E1
2.492000E1	4.984000E4	1.008873E3	-9.930842E0	2.586697E1	2.770779E1	1.379910E5	9.599145E1	9.035182E1
2.492400E1	4.984800E4	1.004186E3	-1.168073E1	2.490685E1	2.750983E1	1.379951E5	9.774134E1	8.939170E1
2.492800E1	4.985600E4	9.564191E2	-1.333051E1	2.401301E1	2.746502E1	1.379990E5	9.939112E1	8.849786E1
2.493200E1	4.986400E4	9.394104E2	-1.488109E1	2.311145E1	2.748793E1	1.380028E5	1.009417E2	8.759630E1
2.493600E1	4.987200E4	9.521517E2	-1.639461E1	2.211439E1	2.752870E1	1.380066E5	1.024552E2	8.659924E1
2.494000E1	4.988000E4	9.958967E2	-1.777917E1	2.089485E1	2.743526E1	1.380104E5	1.038398E2	8.537970E1
2.494400E1	4.988800E4	9.966503E2	-1.917518E1	1.950005E1	2.734848E1	1.380145E5	1.052358E2	8.398489E1
2.494800E1	4.989600E4	9.454836E2	-2.037685E1	1.811226E1	2.726298E1	1.380184E5	1.064375E2	8.259710E1
2.495200E1	4.990400E4	9.595294E2	-2.145015E1	1.670895E1	2.719003E1	1.380221E5	1.075108E2	8.119380E1
2.495600E1	4.991200E4	9.734425E2	-2.249448E1	1.514789E1	2.711938E1	1.380260E5	1.085551E2	7.963274E1
2.496000E1	4.992000E4	9.724866E2	-2.331895E1	1.353376E1	2.696176E1	1.380299E5	1.093796E2	7.801861E1
2.496400E1	4.992800E4	1.007546E3	-2.411365E1	1.185317E1	2.686942E1	1.380338E5	1.101743E2	7.633802E1
2.496800E1	4.993600E4	9.782565E2	-2.491856E1	1.010292E1	2.688873E1	1.380379E5	1.109792E2	7.458777E1
2.497200E1	4.994400E4	9.660035E2	-2.565639E1	8.510169E0	2.703097E1	1.380416E5	1.117170E2	7.299502E1
2.497600E1	4.995200E4	1.001235E3	-2.612608E1	6.679592E0	2.696644E1	1.380457E5	1.121867E2	7.116444E1
2.498000E1	4.996000E4	9.866654E2	-2.642004E1	4.820722E0	2.685625E1	1.380497E5	1.124807E2	6.930557E1
2.498400E1	4.996800E4	9.236564E2	-2.676959E1	3.025466E0	2.694001E1	1.380536E5	1.128302E2	6.751031E1
2.498800E1	4.997600E4	9.199983E2	-2.692749E1	1.388326E0	2.696325E1	1.380570E5	1.129881E2	6.587317E1
2.499200E1	4.998400E4	9.559485E2	-2.695735E1	-4.290562E-1	2.696076E1	1.380609E5	1.130180E2	6.405579E1
2.499600E1	4.999200E4	9.668029E2	-2.687586E1	-2.207778E0	2.696638E1	1.380647E5	1.129365E2	6.227707E1
2.500000E1	5.000000E4	9.924305E2	-2.669478E1	-4.059261E0	2.700165E1	1.380686E5	1.127554E2	6.042559E1
2.500400E1	5.000800E4	9.304421E2	-2.648727E1	-5.937884E0	2.714468E1	1.380726E5	1.125479E2	5.854696E1
2.500800E1	5.001600E4	8.992913E2	-2.593839E1	-7.481734E0	2.699586E1	1.380761E5	1.119990E2	5.700311E1
2.501200E1	5.002400E4	9.282219E2	-2.537945E1	-9.152138E0	2.697921E1	1.380798E5	1.114401E2	5.533271E1
2.501600E1	5.003200E4	9.167639E2	-2.481338E1	-1.079719E1	2.706073E1	1.380835E5	1.108740E2	5.368766E1
2.502000E1	5.004000E4	9.186458E2	-2.410810E1	-1.237075E1	2.709679E1	1.380872E5	1.101687E2	5.211409E1
2.502400E1	5.004800E4	9.004610E2	-2.335387E1	-1.395750E1	2.720690E1	1.380909E5	1.094145E2	5.052735E1
2.502800E1	5.005600E4	9.097378E2	-2.236560E1	-1.529555E1	2.709564E1	1.380944E5	1.084262E2	4.918930E1
2.503200E1	5.006400E4	9.222795E2	-2.135080E1	-1.676685E1	2.714745E1	1.380981E5	1.074114E2	4.771800E1
2.503600E1	5.007200E4	9.025881E2	-2.024827E1	-1.806970E1	2.713865E1	1.381017E5	1.063089E2	4.641515E1
2.504000E1	5.008000E4	8.828211E2	-1.918741E1	-1.943233E1	2.730883E1	1.381054E5	1.052480E2	4.505252E1
2.504400E1	5.008800E4	8.492979E2	-1.805398E1	-2.062909E1	2.741360E1	1.381088E5	1.041146E2	4.385576E1
2.504800E1	5.009600E4	8.317479E2	-1.683391E1	-2.166913E1	2.743960E1	1.381122E5	1.028945E2	4.281572E1
2.505200E1	5.010400E4	8.227062E2	-1.559923E1	-2.266524E1	2.751452E1	1.381155E5	1.016598E2	4.181961E1
2.505600E1	5.011200E4	8.346746E2	-1.432096E1	-2.359036E1	2.759701E1	1.381187E5	1.003816E2	4.089449E1
2.506000E1	5.012000E4	8.715608E2	-1.292832E1	-2.445852E1	2.766515E1	1.381221E5	9.898892E1	4.002633E1
2.506400E1	5.012800E4	8.797472E2	-1.140150E1	-2.526548E1	2.771892E1	1.381257E5	9.746210E1	3.921937E1
2.506800E1	5.013600E4	8.219058E2	-9.888029E0	-2.600018E1	2.781695E1	1.381292E5	9.594864E1	3.848466E1
2.507200E1	5.014400E4	8.152584E2	-8.449959E0	-2.645669E1	2.777334E1	1.381323E5	9.451057E1	3.802816E1
2.507600E1	5.015200E4	8.507373E2	-6.894684E0	-2.704882E1	2.791372E1	1.381357E5	9.295529E1	3.743602E1
2.508000E1	5.016000E4	8.527295E2	-5.309938E0	-2.755604E1	2.806298E1	1.381391E5	9.137054E1	3.692881E1
2.508400E1	5.016800E4	8.084896E2	-3.659383E0	-2.787768E1	2.811683E1	1.381425E5	8.971999E1	3.660717E1
2.508800E1	5.017600E4	7.586876E2	-2.168325E0	-2.793095E1	2.801499E1	1.381456E5	8.822893E1	3.655389E1
2.509200E1	5.018400E4	7.883378E2	-6.893076E-1	-2.803016E1	2.803863E1	1.381486E5	8.674991E1	3.645469E1
2.509600E1	5.019200E4	7.899097E2	9.199295E-1	-2.821174E1	2.822673E1	1.381519E5	8.514068E1	3.627311E1
2.510000E1	5.020000E4	7.481124E2	2.433119E0	-2.831975E1	2.842408E1	1.381549E5	8.362749E1	3.616510E1
2.510400E1	5.020800E4	7.827601E2	3.870145E0	-2.806135E1	2.832697E1	1.381579E5	8.219046E1	3.642350E1
2.510800E1	5.021600E4	8.451339E2	5.509048E0	-2.789261E1	2.843145E1	1.381612E5	8.055156E1	3.659224E1
2.511200E1	5.022400E4	7.960949E2	7.179345E0	-2.753511E1	2.845567E1	1.381646E5	7.888126E1	3.694974E1
2.511600E1	5.023200E4	7.819548E2	8.584246E0	-2.715730E1	2.848172E1	1.381675E5	7.747636E1	3.732754E1
2.512000E1	5.024000E4	8.196061E2	1.017086E1	-2.667780E1	2.855085E1	1.381709E5	7.588975E1	3.780705E1
2.512400E1	5.024800E4	7.973940E2	1.162987E1	-2.600102E1	2.848345E1	1.381741E5	7.443074E1	3.848383E1
2.512800E1	5.025600E4	7.748149E2	1.304297E1	-2.532623E1	2.848748E1	1.381772E5	7.301764E1	3.915862E1
2.513200E1	5.026400E4	7.666424E2	1.438372E1	-2.461797E1	2.851203E1	1.381803E5	7.167689E1	3.986688E1
2.513600E1	5.027200E4	7.872089E2	1.564160E1	-2.373838E1	2.842834E1	1.381834E5	7.041900E1	4.074647E1
2.514000E1	5.028000E4	7.902027E2	1.692965E1	-2.280041E1	2.839845E1	1.381866E5	6.913096E1	4.168444E1
2.514400E1	5.028800E4	7.839268E2	1.812670E1	-2.183126E1	2.837572E1	1.381897E5	6.793391E1	4.265359E1
2.514800E1	5.029600E4	7.827653E2	1.926895E1	-2.076065E1	2.832485E1	1.381929E5	6.679166E1	4.372420E1
2.515200E1	5.030400E4	7.800070E2	2.030388E1	-1.963102E1	2.824225E1	1.381960E5	6.575673E1	4.485383E1
2.515600E1	5.031200E4	7.679577E2	2.133757E1	-1.847933E1	2.822725E1	1.381991E5	6.472304E1	4.600552E1
2.516000E1	5.032000E4	7.628823E2	2.226331E1	-1.732594E1	2.821069E1	1.382021E5	6.379729E1	4.715891E1
2.516400E1	5.032800E4	7.664636E2	2.317344E1	-1.610058E1	2.821768E1	1.382052E5	6.288716E1	4.838427E1
2.516800E1	5.033600E4	7.955679E2	2.400318E1	-1.485903E1	2.823018E1	1.382082E5	6.205743E1	4.962582E1
2.517200E1	5.034400E4	8.127377E2	2.484974E1	-1.345105E1	2.825669E1	1.382116E5	6.121087E1	5.103379E1
2.517600E1	5.035200E4	8.015137E2	2.556880E1	-1.206309E1	2.827157E1	1.382147E5	6.049180E1	5.242176E1
2.518000E1	5.036000E4	8.012262E2	2.624533E1	-1.061146E1	2.830938E1	1.382180E5	5.981527E1	5.387338E1
2.518400E1	5.036800E4	7.994298E2	2.676120E1	-9.135089E0	2.827740E1	1.382212E5	5.929941E1	5.534976E1
2.518800E1	5.037600E4	8.191018E2	2.717413E1	-7.596835E0	2.821604E1	1.382244E5	5.888648E1	5.688801E1
2.519200E1	5.038400E4	8.320340E2	2.749391E1	-5.992038E0	2.813929E1	1.382277E5	5.856669E1	5.849281E1
2.519600E1	5.039200E4	8.151854E2	2.792062E1	-4.403544E0	2.826574E1	1.382310E5	5.813999E1	6.008130E1
2.520000E1	5.040000E4	8.128561E2	2.798284E1	-2.829237E0	2.812550E1	1.382342E5	5.807777E1	6.165561E1
2.520400E1	5.040800E4	7.847958E2	2.813382E1	-1.208581E0	2.815976E1	1.382375E5	5.792679E1	6.327627E1
2.520800E1	5.041600E4	8.013972E2	2.807094E1	2.474360E-1	2.807203E1	1.382405E5	5.798967E1	6.473228E1
2.521200E1	5.042400E4	8.143194E2	2.803415E1	1.936426E0	2.810095E1	1.382440E5	5.802645E1	6.642127E1
2.521600E1	5.043200E4	8.012093E2	2.783956E1	3.427929E0	2.804981E1	1.382470E5	5.822104E1	6.791278E1
2.522000E1	5.044000E4	8.535926E2	2.752878E1	5.033128E0	2.798511E1	1.382504E5	5.853183E1	6.951798E1
2.522400E1	5.044800E4	8.337373E2	2.727914E1	6.724801E0	2.809581E1	1.382538E5	5.878147E1	7.120965E1
2.522800E1	5.045600E4	8.314888E2	2.679883E1	8.209049E0	2.802795E1	1.382570E5	5.926178E1	7.269390E1
2.523200E1	5.046400E4	8.261627E2	2.631230E1	9.837891E0	2.809130E1	1.382605E5	5.974830E1	7.432274E1
2.523600E1	5.047200E4	8.104460E2	2.558171E1	1.119777E1	2.792515E1	1.382636E5	6.047890E1	7.568262E1
2.524000E1	5.048000E4	8.313050E2	2.503076E1	1.274490E1	2.808864E1	1.382670E5	6.102985E1	7.722975E1
2.524400E1	5.048800E4	8.413748E2	2.417099E1	1.411911E1	2.799260E1	1.382703E5	6.188962E1	7.860396E1
2.524800E1	5.049600E4	8.492545E2	2.331179E1	1.555573E1	2.802535E1	1.382737E5	6.274882E1	8.004058E1
2.525200E1	5.050400E4	8.190713E2	2.231045E1	1.686390E1	2.796690E1	1.382771E5	6.375016E1	8.134875E1
2.525600E1	5.051200E4	8.421989E2	2.122944E1	1.798310E1	2.782231E1	1.382803E5	6.483117E1	8.246795E1
2.526000E1	5.052000E4	8.406508E2	2.016647E1	1.935403E1	2.795112E1	1.382838E5	6.589413E1	8.383888E1
2.526400E1	5.052800E4	8.110864E2	1.907513E1	2.045026E1	2.796558E1	1.382870E5	6.698548E1	8.493511E1
2.526800E1	5.053600E4	8.139952E2	1.783079E1	2.148568E1	2.792081E1	1.382903E5	6.822981E1	8.597053E1
2.527200E1	5.054400E4	7.759367E2	1.666484E1	2.252497E1	2.801947E1	1.382935E5	6.939577E1	8.700982E1
2.527600E1	5.055200E4	8.097866E2	1.544403E1	2.334976E1	2.799517E1	1.382965E5	7.061657E1	8.783461E1
2.528000E1	5.056000E4	8.584694E2	1.402312E1	2.427196E1	2.803170E1	1.383000E5	7.203749E1	8.875681E1
