	mass_A
t	frame	x	y	r	ω	pixelx	pixely
6.597400E1	1.319480E5	-2.759695E1	-1.972693E0	2.766737E1	1.436648E3	5.831387E1	6.699180E1
6.597600E1	1.319520E5	-2.749006E1	-3.400482E0	2.769958E1	1.474820E3	5.842077E1	6.841959E1
6.597800E1	1.319560E5	-2.720672E1	-4.791383E0	2.762540E1	1.563264E3	5.870411E1	6.981049E1
6.598000E1	1.319600E5	-2.701146E1	-6.387550E0	2.775644E1	1.500298E3	5.889937E1	7.140666E1
6.598200E1	1.319640E5	-2.650286E1	-7.594142E0	2.756942E1	1.406454E3	5.940796E1	7.261325E1
6.598400E1	1.319680E5	-2.595757E1	-8.902683E0	2.744182E1	1.534994E3	5.995326E1	7.392179E1
6.598600E1	1.319720E5	-2.538260E1	-1.032184E1	2.740103E1	1.517348E3	6.052823E1	7.534095E1
6.598800E1	1.319760E5	-2.485204E1	-1.158862E1	2.742116E1	1.451436E3	6.105879E1	7.660773E1
6.599000E1	1.319800E5	-2.405093E1	-1.275306E1	2.722293E1	1.571137E3	6.185989E1	7.777217E1
6.599200E1	1.319840E5	-2.323558E1	-1.411879E1	2.718882E1	1.551077E3	6.267525E1	7.913790E1
6.599400E1	1.319880E5	-2.260896E1	-1.532997E1	2.731617E1	1.441579E3	6.330187E1	8.034908E1
6.599600E1	1.319920E5	-2.176157E1	-1.642874E1	2.726664E1	1.461983E3	6.414926E1	8.144785E1
6.599800E1	1.319960E5	-2.077680E1	-1.742584E1	2.711707E1	1.487830E3	6.513403E1	8.244495E1
6.600000E1	1.320000E5	-1.974837E1	-1.841696E1	2.700338E1	1.501886E3	6.616246E1	8.343607E1
6.600200E1	1.320040E5	-1.871621E1	-1.937758E1	2.694044E1	1.511602E3	6.719462E1	8.439669E1
6.600400E1	1.320080E5	-1.761602E1	-2.029955E1	2.687743E1	1.519016E3	6.829481E1	8.531866E1
6.600600E1	1.320120E5	-1.653310E1	-2.121532E1	2.689671E1	1.503393E3	6.937773E1	8.623443E1
6.600800E1	1.320160E5	-1.542654E1	-2.208222E1	2.693701E1	1.489170E3	7.048428E1	8.710133E1
6.601000E1	1.320200E5	-1.431793E1	-2.293787E1	2.703977E1	1.481450E3	7.159290E1	8.795698E1
6.601200E1	1.320240E5	-1.317588E1	-2.375801E1	2.716702E1	1.513383E3	7.273494E1	8.877712E1
6.601400E1	1.320280E5	-1.187550E1	-2.443591E1	2.716876E1	1.552841E3	7.403533E1	8.945502E1
6.601600E1	1.320320E5	-1.048484E1	-2.494145E1	2.705565E1	1.562599E3	7.542599E1	8.996056E1
6.601800E1	1.320360E5	-9.110532E0	-2.548863E1	2.706791E1	1.426791E3	7.680030E1	9.050774E1
6.602000E1	1.320400E5	-7.907563E0	-2.571407E1	2.690247E1	1.513630E3	7.800326E1	9.073318E1
6.602200E1	1.320440E5	-6.366866E0	-2.628905E1	2.704905E1	1.618976E3	7.954396E1	9.130816E1
6.602400E1	1.320480E5	-4.958041E0	-2.644774E1	2.690846E1	1.560008E3	8.095279E1	9.146685E1
6.602600E1	1.320520E5	-3.440459E0	-2.658406E1	2.680576E1	1.528206E3	8.247037E1	9.160316E1
6.602800E1	1.320560E5	-2.091008E0	-2.653960E1	2.662184E1	1.560687E3	8.381982E1	9.155871E1
6.603000E1	1.320600E5	-5.250802E-1	-2.658792E1	2.659310E1	1.539961E3	8.538575E1	9.160703E1
6.603200E1	1.320640E5	7.673506E-1	-2.655948E1	2.657056E1	1.382285E3	8.667818E1	9.157859E1
6.603400E1	1.320680E5	2.029561E0	-2.638997E1	2.646790E1	1.498373E3	8.794039E1	9.140908E1
6.603600E1	1.320720E5	3.536048E0	-2.633172E1	2.656808E1	1.529097E3	8.944688E1	9.135082E1
6.603800E1	1.320760E5	4.860067E0	-2.618648E1	2.663367E1	1.409641E3	9.077089E1	9.120559E1
6.604000E1	1.320800E5	6.121924E0	-2.592389E1	2.663693E1	1.473024E3	9.203275E1	9.094299E1
6.604200E1	1.320840E5	7.570896E0	-2.571335E1	2.680475E1	1.483722E3	9.348172E1	9.073246E1
6.604400E1	1.320880E5	8.881657E0	-2.547335E1	2.697731E1	1.413936E3	9.479249E1	9.049246E1
6.604600E1	1.320920E5	1.003715E1	-2.476563E1	2.672229E1	1.507782E3	9.594798E1	8.978474E1
6.604800E1	1.320960E5	1.147163E1	-2.432005E1	2.688984E1	1.558133E3	9.738246E1	8.933916E1
6.605000E1	1.321000E5	1.271482E1	-2.361938E1	2.682428E1	1.501578E3	9.862564E1	8.863849E1
6.605200E1	1.321040E5	1.384211E1	-2.280274E1	2.667525E1	1.434836E3	9.975293E1	8.782185E1
6.605400E1	1.321080E5	1.494532E1	-2.212912E1	2.670319E1	1.537902E3	1.008561E2	8.714823E1
6.605600E1	1.321120E5	1.630044E1	-2.131169E1	2.683081E1	1.622833E3	1.022113E2	8.633079E1
6.605800E1	1.321160E5	1.741454E1	-2.037165E1	2.680056E1	1.536653E3	1.033254E2	8.539076E1
6.606000E1	1.321200E5	1.843064E1	-1.938283E1	2.674664E1	1.524268E3	1.043415E2	8.440194E1
6.606200E1	1.321240E5	1.941581E1	-1.834633E1	2.671257E1	1.512392E3	1.053266E2	8.336544E1
6.606400E1	1.321280E5	2.034907E1	-1.731408E1	2.671820E1	1.511986E3	1.062599E2	8.233319E1
6.606600E1	1.321320E5	2.126020E1	-1.621340E1	2.673706E1	1.503183E3	1.071710E2	8.123251E1
6.606800E1	1.321360E5	2.215333E1	-1.515744E1	2.684247E1	1.473560E3	1.080642E2	8.017655E1
6.607000E1	1.321400E5	2.298236E1	-1.404807E1	2.693579E1	1.509371E3	1.088932E2	7.906718E1
6.607200E1	1.321440E5	2.377906E1	-1.282657E1	2.701786E1	1.403591E3	1.096899E2	7.784568E1
6.607400E1	1.321480E5	2.426898E1	-1.174315E1	2.696081E1	1.357854E3	1.101798E2	7.676226E1
6.607600E1	1.321520E5	2.480637E1	-1.048437E1	2.693098E1	1.506938E3	1.107172E2	7.550348E1
6.607800E1	1.321560E5	2.527378E1	-9.095848E0	2.686073E1	1.549882E3	1.111846E2	7.411496E1
6.608000E1	1.321600E5	2.577014E1	-7.737171E0	2.690658E1	1.425247E3	1.116810E2	7.275628E1
6.608200E1	1.321640E5	2.602694E1	-6.533866E0	2.683455E1	1.490627E3	1.119378E2	7.155297E1
6.608400E1	1.321680E5	2.651323E1	-5.033328E0	2.698677E1	1.586252E3	1.124241E2	7.005244E1
6.608600E1	1.321720E5	2.665539E1	-3.626424E0	2.690095E1	1.580618E3	1.125662E2	6.864553E1
6.608800E1	1.321760E5	2.682445E1	-2.076634E0	2.690472E1	1.516389E3	1.127353E2	6.709574E1
6.609000E1	1.321800E5	2.688616E1	-7.894516E-1	2.689775E1	1.370385E3	1.127970E2	6.580856E1
6.609200E1	1.321840E5	2.680291E1	4.934790E-1	2.680745E1	1.488176E3	1.127137E2	6.452563E1
6.609400E1	1.321880E5	2.679306E1	2.000861E0	2.686767E1	1.486711E3	1.127039E2	6.301825E1
6.609600E1	1.321920E5	2.672972E1	3.282764E0	2.693055E1	1.355743E3	1.126405E2	6.173634E1
6.609800E1	1.321960E5	2.651835E1	4.529909E0	2.690247E1	1.440379E3	1.124292E2	6.048920E1
6.610000E1	1.322000E5	2.639764E1	5.979538E0	2.706640E1	1.448581E3	1.123085E2	5.903957E1
6.610200E1	1.322040E5	2.629169E1	7.285459E0	2.728242E1	1.310015E3	1.122025E2	5.773365E1
6.610400E1	1.322080E5	2.596006E1	8.436534E0	2.729651E1	1.432797E3	1.118709E2	5.658257E1
6.610600E1	1.322120E5	2.574001E1	9.993872E0	2.761205E1	1.481267E3	1.116508E2	5.502524E1
6.610800E1	1.322160E5	2.520180E1	1.118278E1	2.757145E1	1.353138E3	1.111126E2	5.383633E1
6.611000E1	1.322200E5	2.465928E1	1.236560E1	2.758601E1	1.466312E3	1.105701E2	5.265351E1
6.611200E1	1.322240E5	2.406538E1	1.377875E1	2.773078E1	1.479489E3	1.099762E2	5.124036E1
6.611400E1	1.322280E5	2.352968E1	1.501884E1	2.791436E1	1.371903E3	1.094405E2	5.000027E1
6.611600E1	1.322320E5	2.278828E1	1.612374E1	2.791560E1	1.361964E3	1.086991E2	4.889537E1
6.611800E1	1.322360E5	2.192829E1	1.713082E1	2.782651E1	1.284561E3	1.078391E2	4.788829E1
6.612000E1	1.322400E5	2.130792E1	1.814689E1	2.798816E1	1.263033E3	1.072188E2	4.687222E1
6.612200E1	1.322440E5	2.047788E1	1.912924E1	2.802269E1	1.350280E3	1.063887E2	4.588987E1
6.612400E1	1.322480E5	1.950870E1	2.007559E1	2.799319E1	1.397239E3	1.054195E2	4.494352E1
6.612600E1	1.322520E5	1.852930E1	2.104606E1	2.804053E1	1.399659E3	1.044401E2	4.397305E1
6.612800E1	1.322560E5	1.751488E1	2.195554E1	2.808588E1	1.398312E3	1.034257E2	4.306357E1
6.613000E1	1.322600E5	1.646032E1	2.284970E1	2.816116E1	1.396267E3	1.023712E2	4.216941E1
6.613200E1	1.322640E5	1.541318E1	2.373801E1	2.830299E1	1.377930E3	1.013240E2	4.128109E1
6.613400E1	1.322680E5	1.434160E1	2.458576E1	2.846297E1	1.353018E3	1.002524E2	4.043335E1
6.613600E1	1.322720E5	1.327818E1	2.541639E1	2.867583E1	1.384110E3	9.918901E1	3.960272E1
6.613800E1	1.322760E5	1.206026E1	2.619699E1	2.883977E1	1.273919E3	9.797108E1	3.882212E1
6.614000E1	1.322800E5	1.102134E1	2.662355E1	2.881464E1	1.188191E3	9.693217E1	3.839556E1
6.614200E1	1.322840E5	9.859571E0	2.713747E1	2.887306E1	1.337635E3	9.577040E1	3.788163E1
6.614400E1	1.322880E5	8.489424E0	2.753114E1	2.881031E1	1.429610E3	9.440025E1	3.748797E1
6.614600E1	1.322920E5	7.131344E0	2.808256E1	2.897389E1	1.271460E3	9.304217E1	3.693655E1
6.614800E1	1.322960E5	6.051556E0	2.834459E1	2.898340E1	1.205561E3	9.196238E1	3.667451E1
6.615000E1	1.323000E5	4.768016E0	2.871917E1	2.911228E1	1.381265E3	9.067884E1	3.629993E1
6.615200E1	1.323040E5	3.312197E0	2.895118E1	2.914004E1	1.380456E3	8.922302E1	3.606792E1
6.615400E1	1.323080E5	1.982301E0	2.904337E1	2.911094E1	1.253474E3	8.789313E1	3.597574E1
6.615600E1	1.323120E5	7.643816E-1	2.894492E1	2.895501E1	1.289268E3	8.667521E1	3.607419E1
6.615800E1	1.323160E5	-6.336702E-1	2.898246E1	2.898938E1	1.317757E3	8.527716E1	3.603665E1
6.616000E1	1.323200E5	-1.904346E0	2.899031E1	2.905279E1	1.211233E3	8.400648E1	3.602879E1
6.616200E1	1.323240E5	-3.087184E0	2.889971E1	2.906414E1	1.166928E3	8.282364E1	3.611940E1
6.616400E1	1.323280E5	-4.244388E0	2.865290E1	2.896556E1	1.273563E3	8.166644E1	3.636621E1
6.616600E1	1.323320E5	-5.654621E0	2.857967E1	2.913369E1	1.296405E3	8.025621E1	3.643944E1
6.616800E1	1.323360E5	-6.885171E0	2.843462E1	2.925633E1	1.253598E3	7.902566E1	3.658449E1
6.617000E1	1.323400E5	-8.153286E0	2.805267E1	2.921349E1	1.350905E3	7.775754E1	3.696644E1
6.617200E1	1.323440E5	-9.519364E0	2.762234E1	2.921664E1	1.341712E3	7.639146E1	3.739676E1
6.617400E1	1.323480E5	-1.075272E1	2.719580E1	2.924436E1	1.238509E3	7.515811E1	3.782331E1
6.617600E1	1.323520E5	-1.183570E1	2.662180E1	2.913424E1	1.214035E3	7.407513E1	3.839731E1
6.617800E1	1.323560E5	-1.298606E1	2.612695E1	2.917628E1	1.219476E3	7.292477E1	3.889216E1
6.618000E1	1.323600E5	-1.398582E1	2.539054E1	2.898763E1	1.188445E3	7.192501E1	3.962857E1
6.618200E1	1.323640E5	-1.505291E1	2.487210E1	2.907252E1	1.218062E3	7.085792E1	4.014701E1
6.618400E1	1.323680E5	-1.608989E1	2.410805E1	2.898418E1	1.290940E3	6.982094E1	4.091106E1
6.618600E1	1.323720E5	-1.705456E1	2.317742E1	2.877587E1	1.308492E3	6.885627E1	4.184169E1
6.618800E1	1.323760E5	-1.802068E1	2.229073E1	2.866394E1	1.336980E3	6.789014E1	4.272838E1
6.619000E1	1.323800E5	-1.898867E1	2.131651E1	2.854756E1	1.252757E3	6.692216E1	4.370260E1
6.619200E1	1.323840E5	-1.990203E1	2.063477E1	2.866853E1	1.216029E3	6.600879E1	4.438433E1
