t,frame,x,y,r,theta,omega,alpha
1.20560E+01,2.41E+04,1.91E+01,-1.72E+01,2.57E+01,-7.92E+04,-1.70E+03,-3.13E+03
1.20580E+01,2.41E+04,1.81E+01,-1.83E+01,2.58E+01,-7.92E+04,-1.72E+03,-4.71E+03
1.20600E+01,2.41E+04,1.70E+01,-1.94E+01,2.58E+01,-7.92E+04,-1.73E+03,7.79E+03
1.20620E+01,2.41E+04,1.58E+01,-2.04E+01,2.59E+01,-7.93E+04,-1.69E+03,3.32E+03
1.20640E+01,2.41E+04,1.46E+01,-2.13E+01,2.59E+01,-7.93E+04,-1.70E+03,-7.87E+03
1.20660E+01,2.41E+04,1.33E+01,-2.22E+01,2.58E+01,-7.93E+04,-1.74E+03,-6.08E+03
1.20680E+01,2.41E+04,1.19E+01,-2.30E+01,2.59E+01,-7.93E+04,-1.72E+03,2.24E+03
1.20700E+01,2.41E+04,1.06E+01,-2.37E+01,2.59E+01,-7.93E+04,-1.73E+03,2.91E+03
1.20720E+01,2.41E+04,9.10E+00,-2.43E+01,2.59E+01,-7.93E+04,-1.72E+03,2.44E+03
1.20740E+01,2.41E+04,7.65E+00,-2.48E+01,2.60E+01,-7.93E+04,-1.71E+03,-2.21E+03
1.20760E+01,2.42E+04,6.15E+00,-2.52E+01,2.59E+01,-7.93E+04,-1.73E+03,9.08E+02
1.20780E+01,2.42E+04,4.62E+00,-2.56E+01,2.60E+01,-7.93E+04,-1.71E+03,-7.06E+02
1.20800E+01,2.42E+04,3.11E+00,-2.58E+01,2.60E+01,-7.93E+04,-1.72E+03,3.61E+02
1.20820E+01,2.42E+04,1.53E+00,-2.59E+01,2.60E+01,-7.93E+04,-1.73E+03,-4.77E+03
1.20840E+01,2.42E+04,-2.11E-02,-2.60E+01,2.60E+01,-7.93E+04,-1.72E+03,-5.23E+02
1.20860E+01,2.42E+04,-1.60E+00,-2.60E+01,2.61E+01,-7.93E+04,-1.74E+03,-5.06E+03
1.20880E+01,2.42E+04,-3.18E+00,-2.59E+01,2.61E+01,-7.93E+04,-1.74E+03,8.43E+03
1.20900E+01,2.42E+04,-4.75E+00,-2.57E+01,2.61E+01,-7.93E+04,-1.71E+03,4.21E+03
1.20920E+01,2.42E+04,-6.26E+00,-2.54E+01,2.62E+01,-7.93E+04,-1.71E+03,7.20E+03
1.20940E+01,2.42E+04,-7.80E+00,-2.50E+01,2.62E+01,-7.93E+04,-1.70E+03,-1.05E+04
1.20960E+01,2.42E+04,-9.24E+00,-2.46E+01,2.62E+01,-7.93E+04,-1.73E+03,1.71E+03
1.20980E+01,2.42E+04,-1.08E+01,-2.40E+01,2.63E+01,-7.93E+04,-1.73E+03,7.66E+03
1.21000E+01,2.42E+04,-1.21E+01,-2.33E+01,2.63E+01,-7.93E+04,-1.66E+03,1.18E+04
1.21020E+01,2.42E+04,-1.35E+01,-2.26E+01,2.63E+01,-7.93E+04,-1.69E+03,-3.12E+03
1.21040E+01,2.42E+04,-1.48E+01,-2.18E+01,2.63E+01,-7.93E+04,-1.69E+03,5.51E+03
1.21060E+01,2.42E+04,-1.61E+01,-2.09E+01,2.63E+01,-7.93E+04,-1.66E+03,3.36E+03
1.21080E+01,2.42E+04,-1.73E+01,-1.99E+01,2.64E+01,-7.93E+04,-1.67E+03,4.15E+01
1.21100E+01,2.42E+04,-1.84E+01,-1.89E+01,2.64E+01,-7.93E+04,-1.67E+03,4.69E+03
1.21120E+01,2.42E+04,-1.95E+01,-1.78E+01,2.64E+01,-7.93E+04,-1.64E+03,9.49E+03
1.21140E+01,2.42E+04,-2.04E+01,-1.66E+01,2.64E+01,-7.93E+04,-1.63E+03,-9.40E+03
1.21160E+01,2.42E+04,-2.13E+01,-1.54E+01,2.63E+01,-7.93E+04,-1.67E+03,-1.25E+04
1.21180E+01,2.42E+04,-2.22E+01,-1.41E+01,2.64E+01,-7.93E+04,-1.70E+03,-8.79E+01
1.21200E+01,2.42E+04,-2.30E+01,-1.28E+01,2.63E+01,-7.94E+04,-1.66E+03,1.19E+04
1.21220E+01,2.42E+04,-2.37E+01,-1.14E+01,2.63E+01,-7.94E+04,-1.65E+03,-2.19E+03
1.21240E+01,2.42E+04,-2.43E+01,-1.01E+01,2.63E+01,-7.94E+04,-1.67E+03,-4.85E+03
1.21260E+01,2.43E+04,-2.48E+01,-8.57E+00,2.62E+01,-7.94E+04,-1.68E+03,1.23E+04
1.21280E+01,2.43E+04,-2.53E+01,-7.14E+00,2.63E+01,-7.94E+04,-1.62E+03,-1.56E+04
1.21300E+01,2.43E+04,-2.55E+01,-5.71E+00,2.62E+01,-7.94E+04,-1.71E+03,-6.38E+03
1.21320E+01,2.43E+04,-2.58E+01,-4.05E+00,2.61E+01,-7.94E+04,-1.71E+03,8.23E+03
1.21340E+01,2.43E+04,-2.59E+01,-2.62E+00,2.60E+01,-7.94E+04,-1.62E+03,2.36E+04
1.21360E+01,2.43E+04,-2.61E+01,-1.11E+00,2.61E+01,-7.94E+04,-1.65E+03,-2.55E+04
1.21380E+01,2.43E+04,-2.59E+01,3.70E-01,2.59E+01,-7.94E+04,-1.70E+03,-1.28E+04
1.21400E+01,2.43E+04,-2.59E+01,1.97E+00,2.60E+01,-7.94E+04,-1.72E+03,1.57E+04
1.21420E+01,2.43E+04,-2.56E+01,3.47E+00,2.58E+01,-7.94E+04,-1.62E+03,1.86E+04
1.21440E+01,2.43E+04,-2.53E+01,4.86E+00,2.58E+01,-7.94E+04,-1.63E+03,-4.92E+03
1.21460E+01,2.43E+04,-2.49E+01,6.32E+00,2.57E+01,-7.94E+04,-1.67E+03,-1.89E+04
1.21480E+01,2.43E+04,-2.43E+01,7.69E+00,2.55E+01,-7.94E+04,-1.69E+03,-2.58E+02
1.21500E+01,2.43E+04,-2.38E+01,9.13E+00,2.55E+01,-7.94E+04,-1.69E+03,5.14E+03
1.21520E+01,2.43E+04,-2.31E+01,1.04E+01,2.54E+01,-7.94E+04,-1.65E+03,-5.50E+03
1.21540E+01,2.43E+04,-2.24E+01,1.17E+01,2.53E+01,-7.94E+04,-1.71E+03,-2.76E+04
1.21560E+01,2.43E+04,-2.15E+01,1.30E+01,2.52E+01,-7.94E+04,-1.78E+03,-8.82E+03
1.21580E+01,2.43E+04,-2.06E+01,1.43E+01,2.51E+01,-7.94E+04,-1.74E+03,1.79E+04
1.21600E+01,2.43E+04,-1.97E+01,1.54E+01,2.50E+01,-7.94E+04,-1.69E+03,1.32E+04
1.21620E+01,2.43E+04,-1.86E+01,1.65E+01,2.49E+01,-7.94E+04,-1.70E+03,-1.45E+04
1.21640E+01,2.43E+04,-1.75E+01,1.75E+01,2.47E+01,-7.94E+04,-1.75E+03,-1.51E+04
1.21660E+01,2.43E+04,-1.63E+01,1.84E+01,2.46E+01,-7.94E+04,-1.77E+03,-5.35E+03
1.21680E+01,2.43E+04,-1.51E+01,1.93E+01,2.45E+01,-7.94E+04,-1.76E+03,-6.48E+03
1.21700E+01,2.43E+04,-1.39E+01,2.02E+01,2.45E+01,-7.94E+04,-1.80E+03,-7.69E+03
1.21720E+01,2.43E+04,-1.25E+01,2.10E+01,2.44E+01,-7.94E+04,-1.80E+03,-1.53E+03
1.21740E+01,2.43E+04,-1.12E+01,2.16E+01,2.44E+01,-7.94E+04,-1.79E+03,-2.27E+03
1.21760E+01,2.44E+04,-9.76E+00,2.22E+01,2.43E+01,-7.94E+04,-1.82E+03,-4.20E+03
1.21780E+01,2.44E+04,-8.30E+00,2.28E+01,2.42E+01,-7.94E+04,-1.81E+03,1.55E+04
1.21800E+01,2.44E+04,-6.86E+00,2.32E+01,2.42E+01,-7.95E+04,-1.75E+03,-2.59E+03
1.21820E+01,2.44E+04,-5.45E+00,2.35E+01,2.42E+01,-7.95E+04,-1.80E+03,-5.98E+03
1.21840E+01,2.44E+04,-3.88E+00,2.38E+01,2.41E+01,-7.95E+04,-1.81E+03,-5.05E+03
1.21860E+01,2.44E+04,-2.43E+00,2.40E+01,2.42E+01,-7.95E+04,-1.78E+03,4.41E+03
1.21880E+01,2.44E+04,-8.95E-01,2.41E+01,2.41E+01,-7.95E+04,-1.82E+03,-1.34E+03
1.21900E+01,2.44E+04,6.30E-01,2.41E+01,2.41E+01,-7.95E+04,-1.78E+03,1.09E+03
1.21920E+01,2.44E+04,2.11E+00,2.40E+01,2.41E+01,-7.95E+04,-1.80E+03,8.60E+03
1.21940E+01,2.44E+04,3.65E+00,2.39E+01,2.41E+01,-7.95E+04,-1.78E+03,-6.50E+02
1.21960E+01,2.44E+04,5.07E+00,2.36E+01,2.41E+01,-7.95E+04,-1.77E+03,5.82E+03
1.21980E+01,2.44E+04,6.57E+00,2.32E+01,2.41E+01,-7.95E+04,-1.79E+03,-4.93E+03
1.22000E+01,2.44E+04,7.97E+00,2.28E+01,2.42E+01,-7.95E+04,-1.76E+03,1.35E+04
1.22020E+01,2.44E+04,9.40E+00,2.23E+01,2.42E+01,-7.95E+04,-1.75E+03,6.95E+03
1.22040E+01,2.44E+04,1.07E+01,2.17E+01,2.43E+01,-7.95E+04,-1.72E+03,9.00E+02
1.22060E+01,2.44E+04,1.20E+01,2.11E+01,2.43E+01,-7.95E+04,-1.75E+03,-1.11E+04
1.22080E+01,2.44E+04,1.34E+01,2.04E+01,2.44E+01,-7.95E+04,-1.77E+03,1.38E+04
1.22100E+01,2.44E+04,1.46E+01,1.95E+01,2.44E+01,-7.95E+04,-1.70E+03,2.30E+04
1.22120E+01,2.44E+04,1.57E+01,1.87E+01,2.44E+01,-7.95E+04,-1.66E+03,9.38E+03
1.22140E+01,2.44E+04,1.68E+01,1.78E+01,2.45E+01,-7.95E+04,-1.68E+03,-5.48E+03
1.22160E+01,2.44E+04,1.79E+01,1.68E+01,2.46E+01,-7.95E+04,-1.68E+03,1.83E+03
1.22180E+01,2.44E+04,1.89E+01,1.58E+01,2.47E+01,-7.95E+04,-1.67E+03,-1.08E+04
1.22200E+01,2.44E+04,1.99E+01,1.47E+01,2.47E+01,-7.95E+04,-1.71E+03,-1.18E+04
1.22220E+01,2.44E+04,2.08E+01,1.35E+01,2.48E+01,-7.95E+04,-1.73E+03,1.91E+04
1.22240E+01,2.44E+04,2.17E+01,1.23E+01,2.49E+01,-7.95E+04,-1.64E+03,2.44E+04
1.22260E+01,2.45E+04,2.24E+01,1.11E+01,2.50E+01,-7.95E+04,-1.61E+03,-1.80E+04
1.22280E+01,2.45E+04,2.30E+01,9.81E+00,2.50E+01,-7.95E+04,-1.72E+03,-8.36E+03
1.22300E+01,2.45E+04,2.37E+01,8.41E+00,2.51E+01,-7.95E+04,-1.67E+03,-1.72E+03
1.22320E+01,2.45E+04,2.41E+01,7.12E+00,2.51E+01,-7.95E+04,-1.67E+03,1.21E+04
1.22340E+01,2.45E+04,2.46E+01,5.63E+00,2.52E+01,-7.95E+04,-1.69E+03,1.70E+04
1.22360E+01,2.45E+04,2.49E+01,4.26E+00,2.52E+01,-7.96E+04,-1.56E+03,1.76E+04
1.22380E+01,2.45E+04,2.51E+01,2.92E+00,2.53E+01,-7.96E+04,-1.61E+03,-1.03E+04
1.22400E+01,2.45E+04,2.53E+01,1.44E+00,2.54E+01,-7.96E+04,-1.64E+03,-6.33E+03
1.22420E+01,2.45E+04,2.53E+01,3.98E-02,2.53E+01,-7.96E+04,-1.61E+03,4.05E+03
1.22440E+01,2.45E+04,2.54E+01,-1.41E+00,2.54E+01,-7.96E+04,-1.64E+03,-1.52E+04
1.22460E+01,2.45E+04,2.52E+01,-2.85E+00,2.54E+01,-7.96E+04,-1.66E+03,-6.44E+03
1.22480E+01,2.45E+04,2.51E+01,-4.35E+00,2.55E+01,-7.96E+04,-1.67E+03,1.14E+04
1.22500E+01,2.45E+04,2.48E+01,-5.79E+00,2.55E+01,-7.96E+04,-1.61E+03,4.19E+03
1.22520E+01,2.45E+04,2.44E+01,-7.13E+00,2.54E+01,-7.96E+04,-1.64E+03,-7.29E+03
1.22540E+01,2.45E+04,2.40E+01,-8.60E+00,2.55E+01,-7.96E+04,-1.67E+03,-8.87E+02
1.22560E+01,2.45E+04,2.35E+01,-9.96E+00,2.55E+01,-7.96E+04,-1.62E+03,1.59E+04
1.22580E+01,2.45E+04,2.29E+01,-1.13E+01,2.55E+01,-7.96E+04,-1.61E+03,-6.04E+03
1.22600E+01,2.45E+04,2.23E+01,-1.26E+01,2.56E+01,-7.96E+04,-1.64E+03,-8.15E+03
1.22620E+01,2.45E+04,2.16E+01,-1.39E+01,2.56E+01,-7.96E+04,-1.66E+03,-3.21E+03
1.22640E+01,2.45E+04,2.07E+01,-1.51E+01,2.56E+01,-7.96E+04,-1.64E+03,1.61E+04
1.22660E+01,2.45E+04,1.98E+01,-1.63E+01,2.56E+01,-7.96E+04,-1.61E+03,-1.42E+03
1.22680E+01,2.45E+04,1.89E+01,-1.73E+01,2.57E+01,-7.96E+04,-1.62E+03,-3.27E+03
1.22700E+01,2.45E+04,1.79E+01,-1.85E+01,2.57E+01,-7.96E+04,-1.65E+03,-1.03E+04
1.22720E+01,2.45E+04,1.69E+01,-1.95E+01,2.58E+01,-7.96E+04,-1.64E+03,1.01E+04
1.22740E+01,2.45E+04,1.58E+01,-2.05E+01,2.58E+01,-7.96E+04,-1.63E+03,-3.09E+03
1.22760E+01,2.46E+04,1.46E+01,-2.13E+01,2.58E+01,-7.96E+04,-1.63E+03,-7.02E+03
1.22780E+01,2.46E+04,1.33E+01,-2.21E+01,2.58E+01,-7.96E+04,-1.67E+03,-8.41E+03
1.22800E+01,2.46E+04,1.20E+01,-2.29E+01,2.58E+01,-7.96E+04,-1.66E+03,5.29E+03
1.22820E+01,2.46E+04,1.07E+01,-2.36E+01,2.59E+01,-7.96E+04,-1.65E+03,3.26E+03
1.22840E+01,2.46E+04,9.34E+00,-2.42E+01,2.59E+01,-7.96E+04,-1.65E+03,-1.39E+03
1.22860E+01,2.46E+04,7.95E+00,-2.47E+01,2.59E+01,-7.96E+04,-1.65E+03,4.61E+03
1.22880E+01,2.46E+04,6.50E+00,-2.51E+01,2.59E+01,-7.96E+04,-1.64E+03,-3.55E+01
1.22900E+01,2.46E+04,5.09E+00,-2.55E+01,2.60E+01,-7.96E+04,-1.64E+03,4.50E+03
1.22920E+01,2.46E+04,3.60E+00,-2.58E+01,2.60E+01,-7.96E+04,-1.63E+03,-1.27E+03
1.22940E+01,2.46E+04,2.16E+00,-2.59E+01,2.60E+01,-7.96E+04,-1.63E+03,-1.58E+02
1.22960E+01,2.46E+04,6.55E-01,-2.60E+01,2.60E+01,-7.96E+04,-1.65E+03,-7.98E+03
1.22980E+01,2.46E+04,-8.38E-01,-2.60E+01,2.60E+01,-7.97E+04,-1.65E+03,-1.74E+03
1.23000E+01,2.46E+04,-2.35E+00,-2.60E+01,2.61E+01,-7.97E+04,-1.66E+03,7.59E+03
1.23020E+01,2.46E+04,-3.86E+00,-2.58E+01,2.61E+01,-7.97E+04,-1.63E+03,4.41E+03
1.23040E+01,2.46E+04,-5.29E+00,-2.56E+01,2.61E+01,-7.97E+04,-1.63E+03,3.54E+03
1.23060E+01,2.46E+04,-6.78E+00,-2.53E+01,2.62E+01,-7.97E+04,-1.63E+03,-4.17E+03
1.23080E+01,2.46E+04,-8.17E+00,-2.49E+01,2.62E+01,-7.97E+04,-1.63E+03,-1.44E+03
1.23100E+01,2.46E+04,-9.60E+00,-2.44E+01,2.62E+01,-7.97E+04,-1.65E+03,-2.77E+02
1.23120E+01,2.46E+04,-1.10E+01,-2.38E+01,2.63E+01,-7.97E+04,-1.63E+03,5.55E+03
1.23140E+01,2.46E+04,-1.23E+01,-2.32E+01,2.63E+01,-7.97E+04,-1.62E+03,1.22E+03
1.23160E+01,2.46E+04,-1.36E+01,-2.24E+01,2.63E+01,-7.97E+04,-1.63E+03,2.11E+03
1.23180E+01,2.46E+04,-1.49E+01,-2.17E+01,2.63E+01,-7.97E+04,-1.61E+03,9.78E+03
1.23200E+01,2.46E+04,-1.61E+01,-2.09E+01,2.64E+01,-7.97E+04,-1.59E+03,1.41E+03
1.23220E+01,2.46E+04,-1.73E+01,-1.99E+01,2.64E+01,-7.97E+04,-1.60E+03,1.06E+03
1.23240E+01,2.46E+04,-1.84E+01,-1.89E+01,2.64E+01,-7.97E+04,-1.59E+03,2.78E+03
1.23260E+01,2.47E+04,-1.94E+01,-1.79E+01,2.64E+01,-7.97E+04,-1.58E+03,-5.08E+02
1.23280E+01,2.47E+04,-2.03E+01,-1.68E+01,2.64E+01,-7.97E+04,-1.60E+03,-3.85E+02
1.23300E+01,2.47E+04,-2.12E+01,-1.56E+01,2.63E+01,-7.97E+04,-1.59E+03,-5.95E+03
1.23320E+01,2.47E+04,-2.20E+01,-1.44E+01,2.63E+01,-7.97E+04,-1.61E+03,7.35E+03
1.23340E+01,2.47E+04,-2.29E+01,-1.32E+01,2.64E+01,-7.97E+04,-1.58E+03,6.70E+03
1.23360E+01,2.47E+04,-2.35E+01,-1.19E+01,2.64E+01,-7.97E+04,-1.55E+03,-1.33E+04
1.23380E+01,2.47E+04,-2.41E+01,-1.06E+01,2.63E+01,-7.97E+04,-1.65E+03,-1.31E+04
1.23400E+01,2.47E+04,-2.47E+01,-9.11E+00,2.63E+01,-7.97E+04,-1.63E+03,2.95E+04
1.23420E+01,2.47E+04,-2.51E+01,-7.75E+00,2.62E+01,-7.97E+04,-1.50E+03,5.46E+03
1.23440E+01,2.47E+04,-2.53E+01,-6.43E+00,2.61E+01,-7.97E+04,-1.59E+03,-7.94E+03
1.23460E+01,2.47E+04,-2.57E+01,-4.92E+00,2.62E+01,-7.97E+04,-1.59E+03,-1.20E+04
1.23480E+01,2.47E+04,-2.59E+01,-3.58E+00,2.61E+01,-7.97E+04,-1.57E+03,1.24E+04
1.23500E+01,2.47E+04,-2.60E+01,-2.07E+00,2.61E+01,-7.97E+04,-1.60E+03,-5.26E+03
1.23520E+01,2.47E+04,-2.60E+01,-6.76E-01,2.60E+01,-7.97E+04,-1.55E+03,-2.23E+03
1.23540E+01,2.47E+04,-2.60E+01,7.61E-01,2.60E+01,-7.97E+04,-1.62E+03,-2.21E+04
1.23560E+01,2.47E+04,-2.58E+01,2.26E+00,2.59E+01,-7.97E+04,-1.65E+03,1.32E+04
1.23580E+01,2.47E+04,-2.57E+01,3.74E+00,2.60E+01,-7.97E+04,-1.57E+03,1.43E+04
1.23600E+01,2.47E+04,-2.53E+01,5.04E+00,2.58E+01,-7.98E+04,-1.56E+03,1.07E+04
1.23620E+01,2.47E+04,-2.49E+01,6.45E+00,2.57E+01,-7.98E+04,-1.57E+03,-2.25E+04
1.23640E+01,2.47E+04,-2.45E+01,7.73E+00,2.57E+01,-7.98E+04,-1.61E+03,-6.53E+03
1.23660E+01,2.47E+04,-2.38E+01,9.14E+00,2.55E+01,-7.98E+04,-1.64E+03,-1.59E+03
1.23680E+01,2.47E+04,-2.32E+01,1.04E+01,2.54E+01,-7.98E+04,-1.58E+03,4.68E+03
1.23700E+01,2.47E+04,-2.24E+01,1.16E+01,2.53E+01,-7.98E+04,-1.63E+03,-1.14E+04
1.23720E+01,2.47E+04,-2.17E+01,1.29E+01,2.53E+01,-7.98E+04,-1.64E+03,-1.24E+03
1.23740E+01,2.47E+04,-2.09E+01,1.40E+01,2.52E+01,-7.98E+04,-1.62E+03,-1.56E+03
1.23760E+01,2.48E+04,-2.00E+01,1.51E+01,2.51E+01,-7.98E+04,-1.65E+03,-1.05E+04
1.23780E+01,2.48E+04,-1.90E+01,1.62E+01,2.50E+01,-7.98E+04,-1.67E+03,-1.82E+03
1.23800E+01,2.48E+04,-1.80E+01,1.72E+01,2.49E+01,-7.98E+04,-1.66E+03,-1.11E+03
1.23820E+01,2.48E+04,-1.69E+01,1.82E+01,2.48E+01,-7.98E+04,-1.67E+03,-6.83E+03
1.23840E+01,2.48E+04,-1.57E+01,1.91E+01,2.47E+01,-7.98E+04,-1.69E+03,-7.65E+03
1.23860E+01,2.48E+04,-1.46E+01,1.99E+01,2.47E+01,-7.98E+04,-1.70E+03,-1.47E+03
1.23880E+01,2.48E+04,-1.33E+01,2.06E+01,2.46E+01,-7.98E+04,-1.69E+03,4.57E+02
1.23900E+01,2.48E+04,-1.20E+01,2.13E+01,2.45E+01,-7.98E+04,-1.69E+03,2.22E+03
1.23920E+01,2.48E+04,-1.07E+01,2.20E+01,2.44E+01,-7.98E+04,-1.69E+03,-8.16E+03
1.23940E+01,2.48E+04,-9.39E+00,2.25E+01,2.44E+01,-7.98E+04,-1.72E+03,1.00E+03
1.23960E+01,2.48E+04,-7.98E+00,2.30E+01,2.43E+01,-7.98E+04,-1.70E+03,1.31E+04
1.23980E+01,2.48E+04,-6.62E+00,2.33E+01,2.43E+01,-7.98E+04,-1.65E+03,-3.24E+03
1.24000E+01,2.48E+04,-5.26E+00,2.37E+01,2.42E+01,-7.98E+04,-1.71E+03,-1.00E+04
1.24020E+01,2.48E+04,-3.77E+00,2.39E+01,2.42E+01,-7.98E+04,-1.72E+03,-2.91E+03
1.24040E+01,2.48E+04,-2.39E+00,2.41E+01,2.42E+01,-7.98E+04,-1.69E+03,3.13E+03
1.24060E+01,2.48E+04,-9.41E-01,2.41E+01,2.42E+01,-7.98E+04,-1.72E+03,-9.75E+03
1.24080E+01,2.48E+04,5.13E-01,2.42E+01,2.42E+01,-7.98E+04,-1.72E+03,4.00E+03
1.24100E+01,2.48E+04,1.96E+00,2.41E+01,2.41E+01,-7.98E+04,-1.71E+03,1.27E+04
1.24120E+01,2.48E+04,3.38E+00,2.39E+01,2.41E+01,-7.98E+04,-1.67E+03,3.55E+03
1.24140E+01,2.48E+04,4.75E+00,2.37E+01,2.42E+01,-7.98E+04,-1.68E+03,-8.34E+03
1.24160E+01,2.48E+04,6.16E+00,2.33E+01,2.41E+01,-7.98E+04,-1.72E+03,-4.02E+03
1.24180E+01,2.48E+04,7.56E+00,2.30E+01,2.42E+01,-7.98E+04,-1.70E+03,1.57E+04
1.24200E+01,2.48E+04,8.89E+00,2.25E+01,2.42E+01,-7.99E+04,-1.65E+03,1.60E+03
1.24220E+01,2.48E+04,1.02E+01,2.20E+01,2.42E+01,-7.99E+04,-1.68E+03,3.25E+03
1.24240E+01,2.48E+04,1.15E+01,2.13E+01,2.42E+01,-7.99E+04,-1.67E+03,7.65E+03
1.24260E+01,2.49E+04,1.27E+01,2.07E+01,2.43E+01,-7.99E+04,-1.62E+03,1.03E+04
1.24280E+01,2.49E+04,1.39E+01,2.00E+01,2.44E+01,-7.99E+04,-1.64E+03,-6.95E+03
1.24300E+01,2.49E+04,1.51E+01,1.92E+01,2.44E+01,-7.99E+04,-1.65E+03,-7.97E+00
1.24320E+01,2.49E+04,1.62E+01,1.84E+01,2.45E+01,-7.99E+04,-1.64E+03,5.16E+03
1.24340E+01,2.49E+04,1.73E+01,1.75E+01,2.46E+01,-7.99E+04,-1.62E+03,7.81E+03
1.24360E+01,2.49E+04,1.83E+01,1.65E+01,2.46E+01,-7.99E+04,-1.61E+03,4.91E+03
1.24380E+01,2.49E+04,1.92E+01,1.55E+01,2.46E+01,-7.99E+04,-1.61E+03,-4.49E+02
1.24400E+01,2.49E+04,2.00E+01,1.44E+01,2.47E+01,-7.99E+04,-1.61E+03,6.59E+02
1.24420E+01,2.49E+04,2.09E+01,1.33E+01,2.47E+01,-7.99E+04,-1.61E+03,1.95E+04
1.24440E+01,2.49E+04,2.16E+01,1.21E+01,2.48E+01,-7.99E+04,-1.54E+03,8.45E+03
1.24460E+01,2.49E+04,2.23E+01,1.10E+01,2.49E+01,-7.99E+04,-1.55E+03,-2.59E+04
1.24480E+01,2.49E+04,2.29E+01,9.75E+00,2.49E+01,-7.99E+04,-1.66E+03,-7.53E+03
1.24500E+01,2.49E+04,2.36E+01,8.42E+00,2.50E+01,-7.99E+04,-1.60E+03,3.49E+04
1.24520E+01,2.49E+04,2.40E+01,7.19E+00,2.51E+01,-7.99E+04,-1.49E+03,-1.99E+03
1.24540E+01,2.49E+04,2.44E+01,5.94E+00,2.51E+01,-7.99E+04,-1.60E+03,-1.71E+04
1.24560E+01,2.49E+04,2.48E+01,4.49E+00,2.52E+01,-7.99E+04,-1.61E+03,1.03E+04
1.24580E+01,2.49E+04,2.50E+01,3.20E+00,2.52E+01,-7.99E+04,-1.51E+03,2.09E+04
1.24600E+01,2.49E+04,2.51E+01,1.86E+00,2.52E+01,-7.99E+04,-1.54E+03,-2.15E+03
1.24620E+01,2.49E+04,2.53E+01,4.91E-01,2.53E+01,-7.99E+04,-1.52E+03,-7.78E+03
1.24640E+01,2.49E+04,2.53E+01,-8.26E-01,2.53E+01,-7.99E+04,-1.55E+03,-4.93E+03
1.24660E+01,2.49E+04,2.52E+01,-2.25E+00,2.53E+01,-7.99E+04,-1.57E+03,-1.70E+03
1.24680E+01,2.49E+04,2.51E+01,-3.60E+00,2.54E+01,-7.99E+04,-1.54E+03,-2.70E+03
1.24700E+01,2.49E+04,2.49E+01,-4.95E+00,2.54E+01,-7.99E+04,-1.59E+03,-4.88E+02
1.24720E+01,2.49E+04,2.47E+01,-6.39E+00,2.55E+01,-7.99E+04,-1.56E+03,1.21E+03
1.24740E+01,2.49E+04,2.43E+01,-7.65E+00,2.55E+01,-7.99E+04,-1.55E+03,1.18E+04
1.24760E+01,2.50E+04,2.38E+01,-9.01E+00,2.55E+01,-7.99E+04,-1.55E+03,-1.30E+04
1.24780E+01,2.50E+04,2.33E+01,-1.02E+01,2.55E+01,-7.99E+04,-1.56E+03,5.36E+03
1.24800E+01,2.50E+04,2.28E+01,-1.16E+01,2.56E+01,-7.99E+04,-1.57E+03,1.40E+03
1.24820E+01,2.50E+04,2.21E+01,-1.28E+01,2.55E+01,-7.99E+04,-1.52E+03,-3.81E+03
1.24840E+01,2.50E+04,2.14E+01,-1.39E+01,2.56E+01,-8.00E+04,-1.60E+03,-1.67E+04
1.24860E+01,2.50E+04,2.06E+01,-1.51E+01,2.56E+01,-8.00E+04,-1.60E+03,1.22E+04
1.24880E+01,2.50E+04,1.98E+01,-1.63E+01,2.56E+01,-8.00E+04,-1.53E+03,1.47E+04
1.24900E+01,2.50E+04,1.89E+01,-1.73E+01,2.56E+01,-8.00E+04,-1.53E+03,3.56E+03
1.24920E+01,2.50E+04,1.79E+01,-1.83E+01,2.56E+01,-8.00E+04,-1.54E+03,-6.51E+03
1.24940E+01,2.50E+04,1.69E+01,-1.92E+01,2.56E+01,-8.00E+04,-1.54E+03,1.55E+02
1.24960E+01,2.50E+04,1.59E+01,-2.01E+01,2.56E+01,-8.00E+04,-1.55E+03,-1.40E+03
1.24980E+01,2.50E+04,1.48E+01,-2.10E+01,2.56E+01,-8.00E+04,-1.54E+03,-9.52E+02
1.25000E+01,2.50E+04,1.37E+01,-2.18E+01,2.57E+01,-8.00E+04,-1.56E+03,-1.07E+04
1.25020E+01,2.50E+04,1.25E+01,-2.25E+01,2.58E+01,-8.00E+04,-1.58E+03,-5.75E+03
1.25040E+01,2.50E+04,1.12E+01,-2.32E+01,2.58E+01,-8.00E+04,-1.58E+03,1.77E+03
1.25060E+01,2.50E+04,9.91E+00,-2.38E+01,2.58E+01,-8.00E+04,-1.57E+03,2.91E+03
1.25080E+01,2.50E+04,8.61E+00,-2.44E+01,2.58E+01,-8.00E+04,-1.57E+03,1.46E+03
1.25100E+01,2.50E+04,7.28E+00,-2.48E+01,2.59E+01,-8.00E+04,-1.57E+03,4.70E+02
1.25120E+01,2.50E+04,5.91E+00,-2.52E+01,2.59E+01,-8.00E+04,-1.57E+03,5.53E+03
1.25140E+01,2.50E+04,4.53E+00,-2.56E+01,2.60E+01,-8.00E+04,-1.55E+03,-3.15E+03
